ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
BFA,Burkina Faso,Com,23969949.0,129427.0,1574595444.0,1603038052.0,3079277857.0,0.0,0.0,6256911360.0,,,185.2005300285103,261.0314840469623
BFA,Burkina Faso,Ind,17054134.0,59824.0,1482949066.0,1113035859.0,1771669341.0,0.0,0.0,4367654238.0,,,285.0717772131586,256.1053078391433
BFA,Burkina Faso,Res,257932644.0,3520478.0,7482897346.0,11798605027.0,23766576412.0,3633162.0,20894848.0,43048078777.0,,,73.26637007815415,166.89659016948627
BFA,Burkina Faso,Com,4435514.0,23930.0,291473775.0,296782209.0,569909870.0,0.0,0.0,1158165844.0,BFA-ADM1-1590546715-B1,Centre,185.35369828666944,261.1119802575305
BFA,Burkina Faso,Ind,3152752.0,11071.0,274148743.0,205763899.0,327523673.0,0.0,0.0,807436307.0,BFA-ADM1-1590546715-B1,Centre,284.7757203504652,256.10523980319414
BFA,Burkina Faso,Res,47683303.0,650821.0,1383342788.0,2181175878.0,4393662052.0,671650.0,3862772.0,7958180715.0,BFA-ADM1-1590546715-B1,Centre,73.26638661014319,166.8965909303724
BFA,Burkina Faso,Com,1672079.0,9028.0,109852349.0,111844961.0,214795490.0,0.0,0.0,436492811.0,BFA-ADM1-1590546715-B10,Nord,185.21034559149314,261.0479594564611
BFA,Burkina Faso,Ind,1189673.0,4168.0,103448700.0,77644014.0,123589467.0,0.0,0.0,304682173.0,BFA-ADM1-1590546715-B10,Nord,285.43018234165066,256.1058147911233
BFA,Burkina Faso,Res,17993063.0,245584.0,521997692.0,823056139.0,1657927064.0,253442.0,1457600.0,3002980897.0,BFA-ADM1-1590546715-B10,Nord,73.26643022346732,166.89659214776273
BFA,Burkina Faso,Com,967946.0,5231.0,63560166.0,64698204.0,124325990.0,0.0,0.0,252584363.0,BFA-ADM1-1590546715-B11,Plateau Central,185.0403364557446,260.9488163595903
BFA,Burkina Faso,Ind,689970.0,2417.0,59996569.0,45030763.0,71677497.0,0.0,0.0,176704830.0,BFA-ADM1-1590546715-B11,Plateau Central,285.46545304095986,256.10509152571854
BFA,Burkina Faso,Res,10435336.0,142430.0,302740108.0,477343308.0,961538770.0,146989.0,845356.0,1741622181.0,BFA-ADM1-1590546715-B11,Plateau Central,73.26641859158885,166.89660792905948
BFA,Burkina Faso,Com,1580871.0,8534.0,103860128.0,105744047.0,203078842.0,0.0,0.0,412683017.0,BFA-ADM1-1590546715-B12,Sahel,185.2438481368643,261.0478761391663
BFA,Burkina Faso,Ind,1124780.0,3948.0,97805785.0,73408688.0,116847915.0,0.0,0.0,288062389.0,BFA-ADM1-1590546715-B12,Sahel,284.89868287740626,256.10553974999556
BFA,Burkina Faso,Res,17011575.0,232188.0,493523790.0,778160116.0,1567490547.0,239618.0,1378094.0,2839174449.0,BFA-ADM1-1590546715-B12,Sahel,73.26638327562148,166.89662473933188
BFA,Burkina Faso,Com,981081.0,5303.0,64422262.0,65575669.0,126012452.0,0.0,0.0,256010373.0,BFA-ADM1-1590546715-B13,Sud-Ouest,185.00490288515934,260.94723371464744
BFA,Burkina Faso,Ind,699288.0,2448.0,60806626.0,45638761.0,72645273.0,0.0,0.0,179090667.0,BFA-ADM1-1590546715-B13,Sud-Ouest,285.65686274509807,256.1043046641727
BFA,Burkina Faso,Res,10576236.0,144351.0,306827643.0,483788295.0,974521270.0,148977.0,856770.0,1765137207.0,BFA-ADM1-1590546715-B13,Sud-Ouest,73.26749381715402,166.89654117022351
BFA,Burkina Faso,Com,2035816.0,10988.0,133753718.0,136179193.0,261531791.0,0.0,0.0,531464700.0,BFA-ADM1-1590546715-B2,Boucle du Mouhoun,185.27630141973063,261.0573352405129
BFA,Burkina Faso,Ind,1448114.0,5087.0,125921280.0,94510933.0,150437310.0,0.0,0.0,370869517.0,BFA-ADM1-1590546715-B2,Boucle du Mouhoun,284.6695498329074,256.105194066213
BFA,Burkina Faso,Res,21901769.0,298936.0,635393364.0,1001851956.0,2018085278.0,308503.0,1774243.0,3655330604.0,BFA-ADM1-1590546715-B2,Boucle du Mouhoun,73.26574584526453,166.8965919602202
BFA,Burkina Faso,Com,1197397.0,6473.0,78634369.0,80040237.0,153816776.0,0.0,0.0,312491386.0,BFA-ADM1-1590546715-B3,Cascades,184.98331530974818,260.975587879375
BFA,Burkina Faso,Ind,852350.0,2992.0,74116178.0,55628321.0,88546104.0,0.0,0.0,218290606.0,BFA-ADM1-1590546715-B3,Cascades,284.8763368983957,256.104424238869
BFA,Burkina Faso,Res,12891189.0,175950.0,373987063.0,589681439.0,1187827630.0,181582.0,1044308.0,2151496131.0,BFA-ADM1-1590546715-B3,Cascades,73.2662063086104,166.8966401004593
BFA,Burkina Faso,Com,1814396.0,9799.0,119206186.0,121367859.0,233086654.0,0.0,0.0,473660706.0,BFA-ADM1-1590546715-B4,Centre-Est,185.1613429941831,261.0569611044116
BFA,Burkina Faso,Ind,1290609.0,4529.0,112225628.0,84231586.0,134075211.0,0.0,0.0,330532426.0,BFA-ADM1-1590546715-B4,Centre-Est,284.965555310223,256.10578106924714
BFA,Burkina Faso,Res,19519656.0,266418.0,566285718.0,892886961.0,1798591118.0,274946.0,1581265.0,3257763797.0,BFA-ADM1-1590546715-B4,Centre-Est,73.26703150688017,166.8965783515857
BFA,Burkina Faso,Com,1823398.0,9843.0,119798220.0,121970625.0,234244265.0,0.0,0.0,476013103.0,BFA-ADM1-1590546715-B5,Centre-Nord,185.24819668800163,261.0582566175898
