ID_0,NAME_0,OCCUPANCY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,ID_1,NAME_1,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
BGD,Bangladesh,Com,39116280.0,471964.0,8056895065.9341,9576831126.3736,9885796873.6264,507325.0,0.0,27519523065.9341,,,82.8797959166377,703.5311912567888
BGD,Bangladesh,Ind,26013870.0,101369.0,6647407500.4329,4832591014.1775,4383983885.8225,101369.0,0.0,15863982400.4329,,,256.6254969467983,609.8278495446044
BGD,Bangladesh,Res,1414825368.0,28248553.0,53083766431.0399,100261298390.7432,158918443059.2568,31740177.0,144043689.0,312263507881.0399,,,50.08487932107531,220.70816296039152
BGD,Bangladesh,Com,1711880.0,18335.0,380043241.7582,453237296.7033,482290703.2967,19559.0,0.0,1315571241.7582,AREA # 10,Barisal,93.36678483774202,768.4950123596279
BGD,Bangladesh,Ind,575560.0,2193.0,146230038.0952,107411997.619,96680202.381,2193.0,0.0,350322238.0952,AREA # 10,Barisal,262.45326037391703,608.6632811439293
BGD,Bangladesh,Res,78604250.7,1785786.0,2899678468.8971,4261726230.386,8286286124.614,1849363.0,8325658.0,15447690823.8971,AREA # 10,Barisal,44.01661268483458,196.52487856992065
BGD,Bangladesh,Com,8810310.0,104249.0,1856419357.1429,2205807642.8571,2295430857.1429,111853.0,0.0,6357657857.1429,AREA # 20,Chittagong,84.51217757484484,721.6156817572707
BGD,Bangladesh,Ind,3291340.0,12650.0,843987428.1385,612276396.5368,554553703.4632,12650.0,0.0,2010817528.1385,AREA # 20,Chittagong,260.18498023715415,610.9419045551356
BGD,Bangladesh,Res,246111205.2,4900291.0,9252579239.4328,16887367551.4128,27399030728.5872,5552275.0,28423013.0,53538977519.4328,AREA # 20,Chittagong,50.22379389305655,217.53978034411253
BGD,Bangladesh,Com,16402430.0,187874.0,3483212468.8645,4186551287.5458,4197221712.4542,204237.0,0.0,11866985468.8645,AREA # 30,Dhaka,87.30548133323397,723.4894749658739
BGD,Bangladesh,Ind,13530820.0,52068.0,3467303754.9784,2520252725.5411,2277489874.4589,52068.0,0.0,8265046354.9784,AREA # 30,Dhaka,259.8682492125682,610.8311510299006
BGD,Bangladesh,Res,501131306.7,8978034.0,21250424232.2899,46428316467.3057,61199679287.6943,10613060.0,47424415.0,128878419987.2899,AREA # 30,Dhaka,55.81748818282488,257.1749524809521
BGD,Bangladesh,Com,2981410.0,35877.0,610807824.1758,723530829.6703,756390170.3297,38338.0,0.0,2090728824.1758,AREA # 40,Khulna,83.10087242523065,701.255051863313
BGD,Bangladesh,Ind,1351910.0,5140.0,347073168.8312,252376779.2208,227077220.7792,5140.0,0.0,826527168.8312,AREA # 40,Khulna,263.0175097276265,611.3773615338299
BGD,Bangladesh,Res,161025624.6,3401403.0,5097442354.2227,9428594773.0935,17039349166.9065,3707014.0,15687763.0,31565386294.2227,AREA # 40,Khulna,47.340942722752935,196.0271004856124
BGD,Bangladesh,Com,3638110.0,50558.0,668278390.1099,778998956.044,811369543.956,53702.0,0.0,2258646890.1099,AREA # 50,Rajshahi,71.9591360417738,620.8297412969646
BGD,Bangladesh,Ind,3547550.0,13588.0,906220246.7532,660943456.1688,596949043.8312,13588.0,0.0,2164112746.7532,AREA # 50,Rajshahi,261.0796290844863,610.0302312168117
BGD,Bangladesh,Res,191915030.7,4022939.0,6568095075.8824,10914548014.1912,20365522090.8088,4461084.0,18484861.0,37848165180.8824,AREA # 50,Rajshahi,47.70518039174842,197.2131366825892
BGD,Bangladesh,Com,4016700.0,55726.0,746454421.2454,861733168.4982,949801831.5018,58900.0,0.0,2557989421.2454,AREA # 55,Rangpur,72.07946021605714,636.8385543469515
BGD,Bangladesh,Ind,2787470.0,11097.0,711497628.1385,516414071.5368,470518328.4632,11097.0,0.0,1698430028.1385,AREA # 55,Rangpur,251.1913129674687,609.3088098305991
BGD,Bangladesh,Res,159717081.3,3592198.0,5482464744.2332,7893212426.447,16508598768.553,3794606.0,15787759.0,29884275939.2332,AREA # 55,Rangpur,44.46221541796972,187.10757607134659
BGD,Bangladesh,Com,1555440.0,19345.0,311679362.6374,366971945.0549,393292054.9451,20736.0,0.0,1071943362.6374,AREA # 60,Sylhet,80.40527268027914,689.1576419774469
BGD,Bangladesh,Ind,929220.0,4633.0,225095235.4978,162915587.5541,160715512.4459,4633.0,0.0,548726335.4978,AREA # 60,Sylhet,200.56550830995036,590.523595593939
BGD,Bangladesh,Res,76320868.8,1567902.0,2533082316.0819,4447532927.907,8119976892.093,1762775.0,9910220.0,15100592136.0819,AREA # 60,Sylhet,48.677065785999375,197.85665930576906
