ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
TUN,Tunisia,COM,CR-,CR/LDUAL/CDL+ERL/H:1/COM,TOTAL,1096.0,59816948.0,10555928.0,0.0,142421.0,70372882.0,73953.0,0.0,130.0,420.0
TUN,Tunisia,IND,CR-,CR/LDUAL/CDL+ERL/H:1/IND,TOTAL,3647.0,257013078.0,85671027.0,0.0,803166.0,342684107.0,406852.0,0.0,220.0,320.0
TUN,Tunisia,RES,CR-,CR/LDUAL/CDL+ERL/H:1/RES,URBAN,19883.0,441422019.0,77898002.0,75479.0,1193032.0,519320022.0,447333.0,19883.0,60.0,370.0
TUN,Tunisia,COM,CR-,CR/LDUAL/CDL+ERL/H:2/COM,TOTAL,1921.0,209453828.0,36962436.0,0.0,498700.0,246416265.0,259156.0,0.0,260.0,420.0
TUN,Tunisia,IND,CR-,CR/LDUAL/CDL+ERL/H:2/IND,TOTAL,1213.0,186917712.0,62305907.0,0.0,584118.0,249223610.0,296158.0,0.0,482.0,320.0
TUN,Tunisia,RES,CR-,CR/LDUAL/CDL+ERL/H:2/RES,URBAN,67851.0,2529895877.0,446452213.0,264181.0,6837556.0,2976348091.0,2565652.0,69591.0,101.0,370.0
TUN,Tunisia,COM,CR-,CR/LDUAL/CDL+ERL/H:3/COM,TOTAL,1283.0,241674905.0,42648517.0,0.0,575416.0,284323427.0,299260.0,0.0,448.0,420.0
TUN,Tunisia,RES,CR-,CR/LDUAL/CDL+ERL/H:3/RES,URBAN,54224.0,2953691426.0,521239663.0,264198.0,7982950.0,3474931089.0,2997628.0,69596.0,147.0,370.0
TUN,Tunisia,COM,CR-,CR/LDUAL/CDL+ERL/H:4-7/COM,TOTAL,328.0,164817105.0,29085372.0,0.0,392422.0,193902476.0,204574.0,0.0,1196.0,420.0
TUN,Tunisia,RES,CR-,CR/LDUAL/CDL+ERL/H:4-7/RES,URBAN,2486.0,882843073.0,155795837.0,113226.0,2386062.0,1038638907.0,897940.0,29826.0,960.0,370.0
TUN,Tunisia,COM,CR-,CR/LDUAL/CDL+ERL/H:>7/COM,TOTAL,51.0,65666815.0,11588264.0,0.0,156350.0,77255076.0,81636.0,0.0,3066.0,420.0
TUN,Tunisia,RES,CR-,CR/LDUAL/CDL+ERL/H:>7/RES,URBAN,618.0,275888412.0,48686192.0,37738.0,745644.0,324574603.0,281016.0,9941.0,1207.0,370.0
TUN,Tunisia,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,2738.0,149608900.0,26401571.0,0.0,356212.0,176010475.0,176476.0,0.0,130.0,420.0
TUN,Tunisia,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,9129.0,642528726.0,214176239.0,0.0,2007902.0,856704964.0,988583.0,0.0,220.0,320.0
TUN,Tunisia,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,URBAN,49710.0,1103552838.0,194744616.0,188707.0,2982575.0,1298297453.0,1022382.0,49710.0,60.0,370.0
TUN,Tunisia,COM,CR-,CR/LFINF/CDL+ERL/H:2/COM,TOTAL,4791.0,523631964.0,92405641.0,0.0,1246743.0,616037608.0,618148.0,0.0,260.0,420.0
TUN,Tunisia,IND,CR-,CR/LFINF/CDL+ERL/H:2/IND,TOTAL,3042.0,467294274.0,155764755.0,0.0,1460295.0,623059029.0,719619.0,0.0,480.0,320.0
TUN,Tunisia,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,URBAN,169635.0,6324740258.0,1116130632.0,660471.0,17093893.0,7440870891.0,5863751.0,173983.0,101.0,370.0
TUN,Tunisia,COM,CR-,CR/LFINF/CDL+ERL/H:3/COM,TOTAL,3196.0,604192360.0,106622185.0,0.0,1438553.0,710814543.0,713807.0,0.0,450.0,420.0
TUN,Tunisia,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,URBAN,135564.0,7384227408.0,1303098953.0,660472.0,19957371.0,8687326357.0,6850948.0,173983.0,147.0,370.0
TUN,Tunisia,COM,CR-,CR/LFINF/CDL+ERL/H:4-7/COM,TOTAL,818.0,414303955.0,73112465.0,0.0,986438.0,487416410.0,490615.0,0.0,1206.0,420.0
TUN,Tunisia,RES,CR-,CR/LFINF/CDL+ERL/H:4-7/RES,URBAN,6214.0,2207105809.0,389489262.0,283056.0,5965151.0,2596595071.0,2052134.0,74563.0,960.0,370.0
TUN,Tunisia,COM,CR-,CR/LFINF/CDL+ERL/H:>7/COM,TOTAL,133.0,177236888.0,31277095.0,0.0,421993.0,208513987.0,210209.0,0.0,3173.0,420.0
TUN,Tunisia,RES,CR-,CR/LFINF/CDL+ERL/H:>7/RES,URBAN,1556.0,689721648.0,121715585.0,94353.0,1864113.0,811437233.0,642214.0,24854.0,1198.0,370.0
TUN,Tunisia,COM,CR-,CR/LWAL/CDL+ERL/H:1/COM,TOTAL,545.0,29781332.0,5255530.0,0.0,70908.0,35036863.0,38509.0,0.0,130.0,420.0
TUN,Tunisia,IND,CR-,CR/LWAL/CDL+ERL/H:1/IND,TOTAL,1822.0,128505827.0,42835273.0,0.0,401581.0,171341100.0,209133.0,0.0,220.0,320.0
TUN,Tunisia,RES,CR-,CR/LWAL/CDL+ERL/H:1/RES,URBAN,9941.0,220709807.0,38948789.0,37738.0,596513.0,259658595.0,242855.0,9941.0,60.0,370.0
TUN,Tunisia,COM,CR-,CR/LWAL/CDL+ERL/H:2/COM,TOTAL,957.0,104725591.0,18480984.0,0.0,249347.0,123206577.0,135524.0,0.0,261.0,420.0
TUN,Tunisia,IND,CR-,CR/LWAL/CDL+ERL/H:2/IND,TOTAL,606.0,93456201.0,31152067.0,0.0,292051.0,124608261.0,152230.0,0.0,482.0,320.0
TUN,Tunisia,RES,CR-,CR/LWAL/CDL+ERL/H:2/RES,URBAN,33929.0,1264948776.0,223226254.0,132100.0,3418780.0,1488175031.0,1392901.0,34798.0,101.0,370.0
TUN,Tunisia,COM,CR-,CR/LWAL/CDL+ERL/H:3/COM,TOTAL,639.0,120839764.0,21324666.0,0.0,287714.0,142164419.0,156503.0,0.0,450.0,420.0
TUN,Tunisia,RES,CR-,CR/LWAL/CDL+ERL/H:3/RES,URBAN,27113.0,1476845027.0,260619712.0,132089.0,3991473.0,1737464740.0,1627436.0,34795.0,147.0,370.0
TUN,Tunisia,COM,CR-,CR/LWAL/CDL+ERL/H:4-7/COM,TOTAL,163.0,81069316.0,14306346.0,0.0,193022.0,95375662.0,105248.0,0.0,1184.0,420.0
TUN,Tunisia,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,URBAN,1242.0,441422019.0,77898002.0,56615.0,1193032.0,519320022.0,487513.0,14913.0,961.0,370.0
TUN,Tunisia,COM,CR-,CR/LWAL/CDL+ERL/H:>7/COM,TOTAL,24.0,30057454.0,5304256.0,0.0,71565.0,35361713.0,39085.0,0.0,2982.0,420.0
TUN,Tunisia,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,URBAN,314.0,137944469.0,24343142.0,18877.0,372823.0,162287610.0,152573.0,4972.0,1187.0,370.0
TUN,Tunisia,RES,ADO|ST|E,E+ETO/LWAL/CDN+ERN/H:1/RES,RURAL,159886.0,1055256575.0,186221749.0,606955.0,9593242.0,1241478325.0,857117.0,159886.0,60.0,110.0
TUN,Tunisia,RES,ADO|ST|E,E+ETO/LWAL/CDN+ERN/H:1/RES,URBAN,105265.0,884246063.0,156043421.0,399607.0,6316043.0,1040289486.0,564313.0,105265.0,60.0,140.0
TUN,Tunisia,RES,OT,MATO/LN/CDN+ERN/H:1/RES,RURAL,18272.0,153491738.0,27086777.0,69366.0,1096370.0,180578517.0,503738.0,18272.0,60.0,140.0
TUN,Tunisia,RES,OT,MATO/LN/CDN+ERN/H:1/RES,URBAN,23393.0,336856187.0,59445211.0,88804.0,1403567.0,396301399.0,644883.0,23393.0,60.0,240.0
TUN,Tunisia,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:1/COM,TOTAL,9864.0,538595213.0,134648807.0,0.0,1282370.0,673244022.0,635315.0,0.0,130.0,420.0
TUN,Tunisia,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,7297.0,514022188.0,171340729.0,0.0,1606319.0,685362923.0,790866.0,0.0,220.0,320.0
TUN,Tunisia,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:1/RES,URBAN,178954.0,3972792810.0,701081086.0,679341.0,10737278.0,4673873894.0,3680576.0,178954.0,60.0,370.0
TUN,Tunisia,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:2/COM,TOTAL,4938.0,538592750.0,134648196.0,0.0,1282364.0,673240943.0,635809.0,0.0,260.0,420.0
TUN,Tunisia,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:2/IND,TOTAL,2433.0,373834969.0,124611651.0,0.0,1168234.0,498446623.0,575695.0,0.0,480.0,320.0
TUN,Tunisia,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:2/RES,URBAN,174478.0,6505448485.0,1148020319.0,679355.0,17582293.0,7653468805.0,6031288.0,178958.0,101.0,370.0
TUN,Tunisia,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:3-6/COM,TOTAL,441.0,164793196.0,41198302.0,0.0,392365.0,205991499.0,194843.0,0.0,890.0,420.0
TUN,Tunisia,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:3-6/RES,URBAN,4971.0,1250693736.0,220710663.0,150964.0,3380253.0,1471404395.0,1161206.0,39767.0,680.0,370.0
TUN,Tunisia,RES,OT,ME+MEO/LWAL/CDN+ERM/H:1/RES,RURAL,13705.0,115119019.0,20315121.0,52027.0,822279.0,135434139.0,32085.0,13705.0,60.0,140.0
TUN,Tunisia,RES,OT,ME+MEO/LWAL/CDN+ERM/H:1/RES,URBAN,35087.0,505282955.0,89167579.0,133196.0,2105346.0,594450537.0,82149.0,35087.0,60.0,240.0
TUN,Tunisia,COM,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/COM,TOTAL,13441.0,471698136.0,157232708.0,0.0,1747030.0,628930850.0,148255.0,0.0,130.0,270.0
TUN,Tunisia,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/RES,RURAL,75947.0,501246977.0,88455349.0,288308.0,4556791.0,589702324.0,279888.0,75947.0,60.0,110.0
TUN,Tunisia,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:1/RES,URBAN,50001.0,420017146.0,74120672.0,189812.0,3000122.0,494137816.0,184274.0,50001.0,60.0,140.0
TUN,Tunisia,COM,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/COM,TOTAL,6722.0,471698126.0,157232710.0,0.0,1747030.0,628930823.0,148685.0,0.0,260.0,270.0
TUN,Tunisia,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/RES,RURAL,74047.0,820791477.0,144845553.0,288296.0,7461741.0,965637029.0,459527.0,75943.0,101.0,110.0
TUN,Tunisia,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:2/RES,URBAN,48747.0,687778147.0,121372610.0,189820.0,4912701.0,809150759.0,302546.0,50003.0,101.0,140.0
TUN,Tunisia,COM,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:3/COM,TOTAL,275.0,64695746.0,21565249.0,0.0,239614.0,86260989.0,20452.0,0.0,871.0,270.0
TUN,Tunisia,RES,ADO|ST|E,MUR+ADO/LWAL/CDN+ERN/H:3/RES,RURAL,1000.0,74747338.0,13190707.0,30346.0,679521.0,87938042.0,41958.0,7994.0,680.0,110.0
