ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
CYP,Cyprus,Com,MUR,MUR/LWAL+CDN/H:1/COM,82819.5619,752.1535,150525481.57,90315288.95,60210192.63,0.0,7727.2652,301050963.15
CYP,Cyprus,Com,MUR,MUR/LWAL+CDN/H:2/COM,51488.6438,233.8004,100673588.7,60404153.2,40269435.49,0.0,4660.6441,201347177.4
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:12.0/H:1/COM,269470.7115,2450.0796,558698598.85,335219159.3,223479439.55,0.0,24732.6969,1117397197.71
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:12.0/H:2/COM,210672.5942,981.7436,494600514.42,296760308.66,197840205.77,0.0,19054.5303,989201028.84
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:12.0/HBET:3-5/COM,557952.8543,1182.543,1388763450.22,833258070.12,555505380.09,0.0,48434.4554,2777526900.42
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:12.0/HBET:6-/COM,120302.1343,162.7628,301249237.35,180749542.42,120499694.93,0.0,10268.8494,602498474.67
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:9.0/H:1/COM,152433.2334,1387.3528,294760110.1,176856066.06,117904044.03,0.0,16255.9278,589520220.19
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:9.0/H:2/COM,131159.8231,622.38,300840763.11,180504457.86,120336305.25,0.0,13987.2563,601681526.21
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:9.0/HBET:3-5/COM,237485.81,611.837,582083434.16,349250060.5,232833373.67,0.0,25326.1362,1164166868.34
CYP,Cyprus,Com,RC,CR/LFINF+CDM+LFC:9.0/HBET:6-/COM,38895.5727,57.5972,96490754.53,57894452.72,38596301.81,0.0,4147.9276,192981509.05
CYP,Cyprus,Com,RC,CR/LFINF+CDN/H:1/COM,105475.9862,959.3581,213364677.23,128018806.35,85345870.9,0.0,10247.1562,426729354.49
CYP,Cyprus,Com,RC,CR/LFINF+CDN/H:2/COM,85458.1043,401.0309,198860319.36,119316191.62,79544127.73,0.0,8260.4466,397720638.77
CYP,Cyprus,Com,RC,CR/LFINF+CDN/HBET:3-5/COM,198633.8854,447.86,492171082.51,295302649.51,196868433.01,0.0,18417.2444,984342165.01
CYP,Cyprus,Com,RC,CR/LFM+CDM+LFC:12.0/H:1/COM,22878.4282,207.7785,41087369.16,24652421.49,16434947.66,0.0,2200.9596,82174738.31
CYP,Cyprus,Com,RC,CR/LFM+CDM+LFC:12.0/H:2/COM,5084.2106,23.0865,9130733.78,5478440.27,3652293.51,0.0,489.1132,18261467.57
CYP,Cyprus,Com,RC,CR/LFM+CDM+LFC:9.0/H:1/COM,17009.3059,154.476,30547012.51,18328207.5,12218805.0,0.0,1813.9236,61094025.01
CYP,Cyprus,Com,RC,CR/LFM+CDM+LFC:9.0/H:2/COM,3779.9316,17.164,6788379.12,4073027.47,2715351.65,0.0,403.1033,13576758.25
CYP,Cyprus,Com,S,S/LFBR+CDM/H:2/COM,817274.3624,3711.0961,1397849723.98,838709834.39,559139889.59,0.0,82262.3645,2795699447.96
CYP,Cyprus,Com,S,S/LFINF+CDM/HBET:3-5/COM,340075.1735,929.6,789604214.37,473762528.6,315841685.75,0.0,32950.8698,1579208428.73
CYP,Cyprus,Com,S,S/LFINF+CDM/HBET:6-/COM,90312.4577,176.4,205957559.85,123574535.92,82383023.95,0.0,9161.4122,411915119.73
CYP,Cyprus,Ind,RC,CR+PC/LFM+CDN/H:1/IND,428907.6777,477.9344,962841978.37,401184157.68,240710494.56,0.0,18320.4547,1604736630.65
CYP,Cyprus,Ind,RC,CR/LFINF+CDM/H:1/IND,2450901.0153,2731.054,5501954162.38,2292480900.96,1375488540.56,0.0,104688.3126,9169923603.96
CYP,Cyprus,Ind,RC,CR/LFINF+CDM/HBET:3-5/IND,306362.627,341.3817,687744270.34,286560112.65,171936067.6,0.0,13086.0391,1146240450.56
CYP,Cyprus,Ind,S,S+SL/LFM+CDM/H:1/IND,2941090.0619,3277.2648,6287947614.18,2619978172.57,1571986903.57,0.0,125625.9751,10479912690.29
CYP,Cyprus,Res,ADO/E,MUR+ADO/LWAL+CDN/H:1/RES,529642.6949,4137.84,143432538.22,358581345.51,215148807.29,4137.84,9082.5576,717162690.97
CYP,Cyprus,Res,MUR,MUR/LWAL+CDN/H:1/RES,8724718.5676,68161.97,2339387283.81,5848468209.6,3509080925.89,68161.97,134033.8967,11696936419.63
CYP,Cyprus,Res,MUR,MUR/LWAL+CDN/H:2/RES,2969287.9742,12798.675,742821586.9,1857053967.73,1114232380.69,25597.35,51194.929,3714107935.38
CYP,Cyprus,Res,RC,CR/LDUAL+CDN/H:2/SOS/RES,1601048.1511,6901.075,401372230.76,1003430576.88,602058346.16,13802.15,28961.978,2006861153.8
CYP,Cyprus,Res,RC,CR/LDUAL+CDN/HBET:3-5/SOS/RES,1129722.7843,3780.8756,257004058.16,642510145.36,385506087.22,17013.94,34913.2877,1285020290.76
