ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
CPV,Cabo Verde,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,31.0,2428190.0,607045.0,0.0,4047.0,3035237.0,2005.0,0.0,131.0,600.0
CPV,Cabo Verde,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,74.0,8700283.0,2900095.0,0.0,17059.0,11600376.0,8399.0,0.0,231.0,510.0
CPV,Cabo Verde,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,URBAN,458.0,13092854.0,3273212.0,1608.0,27277.0,16366065.0,9350.0,458.0,60.0,480.0
CPV,Cabo Verde,COM,CR-,CR/LFINF/CDL+ERL/H:2/COM,TOTAL,63.0,9600667.0,2400166.0,0.0,16001.0,12000832.0,7934.0,0.0,254.0,600.0
CPV,Cabo Verde,IND,CR-,CR/LFINF/CDL+ERL/H:2/IND,TOTAL,16.0,4059785.0,1353260.0,0.0,7960.0,5413047.0,3923.0,0.0,498.0,510.0
CPV,Cabo Verde,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,URBAN,1549.0,74835876.0,18708968.0,5508.0,155908.0,93544845.0,53482.0,1582.0,101.0,480.0
CPV,Cabo Verde,COM,CR-,CR/LFINF/CDL+ERL/H:3/COM,TOTAL,40.0,10497767.0,2624443.0,0.0,17496.0,13122211.0,8682.0,0.0,437.0,600.0
CPV,Cabo Verde,RES,CR-,CR/LFINF/CDL+ERL/H:3/RES,URBAN,1239.0,86860140.0,21715033.0,5405.0,180959.0,108575179.0,62119.0,1570.0,146.0,480.0
CPV,Cabo Verde,COM,CR-,CR/LFINF/CDL+ERL/H:4-7/COM,TOTAL,7.0,4469916.0,1117478.0,0.0,7450.0,5587393.0,3705.0,0.0,1064.0,600.0
CPV,Cabo Verde,RES,CR-,CR/LFINF/CDL+ERL/H:4-7/RES,URBAN,57.0,25652689.0,6413171.0,2339.0,53443.0,32065864.0,18386.0,669.0,938.0,480.0
CPV,Cabo Verde,RES,CR-,CR/LFINF/CDL+ERL/H:>7/RES,URBAN,13.0,6077856.0,1519464.0,310.0,12662.0,7597321.0,4362.0,169.0,974.0,480.0
CPV,Cabo Verde,RES,OT,INF/LN/CDN+ERN/H:1/EWV/RES,URBAN,2067.0,35955923.0,8988982.0,7229.0,123986.0,44944904.0,13516.0,2067.0,60.0,290.0
CPV,Cabo Verde,RES,OT,INF/LN/CDN+ERN/H:1/EWV/RES,RURAL,2432.0,32100763.0,8025191.0,8482.0,145913.0,40125952.0,15906.0,2432.0,60.0,220.0
CPV,Cabo Verde,RES,OT,MATO/LN/CDN+ERN/H:1/RES,URBAN,1029.0,17977588.0,4494397.0,3595.0,61992.0,22471985.0,28736.0,1029.0,60.0,290.0
CPV,Cabo Verde,RES,OT,MATO/LN/CDN+ERN/H:1/RES,RURAL,486.0,6420074.0,1605018.0,1701.0,29182.0,8025092.0,13527.0,486.0,60.0,220.0
CPV,Cabo Verde,COM,MR|MCF,MCF+CB/LWAL/CDL+ERL/H:1/COM,TOTAL,117.0,9305532.0,1642152.0,0.0,15509.0,10947687.0,8639.0,0.0,133.0,600.0
