ID_0,NAME_0,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PNG,Papua New Guinea,COM,138549.0,12089060960.0,2873729657.0,0.0,12043812.0,14962790633.0,2606865.0,0.0,87.0,1004.0
PNG,Papua New Guinea,IND,7661.0,1443311530.0,557712740.0,0.0,953781.0,2001024256.0,314416.0,0.0,124.0,1513.0
PNG,Papua New Guinea,RES,2408154.0,57290166772.0,12869616893.0,10762817.0,153437378.0,70159783653.0,12515234.0,2424352.0,64.0,373.0
