ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
IND,India,IN-AN,Andaman and Nicobar Islands,COM,16132.0,320850527.0,91134314.0,0.0,1049190.0,411984847.0,431930.0,0.0,65.0,306.0
IND,India,IN-AN,Andaman and Nicobar Islands,IND,3992.0,86215570.0,37147992.0,0.0,371994.0,123363566.0,171794.0,0.0,93.0,232.0
IND,India,IN-AN,Andaman and Nicobar Islands,RES,79917.0,574056770.0,107188208.0,399687.0,5486991.0,681245110.0,1329766.0,102808.0,69.0,105.0
IND,India,IN-AP,Andhra Pradesh,COM,731451.0,15913875596.0,4445616580.0,0.0,51997635.0,20359492187.0,22337594.0,0.0,71.0,306.0
IND,India,IN-AP,Andhra Pradesh,IND,225709.0,5210011056.0,2223824770.0,0.0,22239660.0,7433835822.0,10476506.0,0.0,99.0,234.0
IND,India,IN-AP,Andhra Pradesh,RES,9919315.0,62358948311.0,11013121115.0,52456191.0,506062242.0,73372068700.0,157965153.0,14089315.0,51.0,123.0
IND,India,IN-AR,Arunāchal Pradesh,COM,25304.0,543824816.0,152064842.0,0.0,1776159.0,695889655.0,761898.0,0.0,70.0,306.0
IND,India,IN-AR,Arunāchal Pradesh,IND,4600.0,96276008.0,41656357.0,0.0,417656.0,137932369.0,190887.0,0.0,91.0,231.0
IND,India,IN-AR,Arunāchal Pradesh,RES,325306.0,1324788231.0,262649127.0,1648150.0,17791801.0,1587436876.0,1623558.0,354724.0,55.0,74.0
IND,India,IN-AS,Assam,IND,103560.0,2131766299.0,924678818.0,0.0,9271000.0,3056445107.0,4219742.0,0.0,90.0,230.0
IND,India,IN-AS,Assam,RES,7311100.0,45694681553.0,8842672665.0,37562649.0,605526984.0,54537355357.0,50139771.0,8106608.0,83.0,75.0
IND,India,IN-AS,Assam,COM,821314.0,15380384521.0,4422415429.0,0.0,50375726.0,19802799986.0,20111709.0,0.0,61.0,305.0
IND,India,IN-BR,Bihār,COM,1218916.0,22487563448.0,6485751507.0,0.0,73670735.0,28973314972.0,29171170.0,0.0,60.0,305.0
IND,India,IN-BR,Bihār,IND,159098.0,3099086610.0,1355468843.0,0.0,13609012.0,4454555452.0,6084596.0,0.0,86.0,228.0
IND,India,IN-BR,Bihār,RES,20089288.0,132652469643.0,23423801299.0,134289944.0,1455693436.0,156076270203.0,353821473.0,24448725.0,72.0,91.0
IND,India,IN-CH,Chandigarh,COM,26367.0,812664167.0,214914357.0,0.0,2643466.0,1027578524.0,1283417.0,0.0,100.0,307.0
IND,India,IN-CH,Chandigarh,IND,5308.0,158779277.0,65695720.0,0.0,653665.0,224474997.0,328524.0,0.0,123.0,243.0
IND,India,IN-CH,Chandigarh,RES,88027.0,4019452044.0,709408515.0,1283876.0,17433899.0,4728860558.0,7092698.0,291937.0,198.0,231.0
IND,India,IN-CG,Chhattīsgarh,COM,263738.0,5780110145.0,1612499740.0,0.0,18881865.0,7392609884.0,8138816.0,0.0,72.0,306.0
