ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
CAN,Canada,CA-AB,Alberta,COM,79379.0,177147778360.0,44286942734.0,0.0,77341183.0,221434722125.0,33026810.0,0.0,974.0,2290.0
CAN,Canada,CA-AB,Alberta,IND,14140.0,16091749605.0,5887292698.0,0.0,12917881.0,21979043446.0,5416180.0,0.0,914.0,1246.0
CAN,Canada,CA-AB,Alberta,RES,1240217.0,189320743970.0,44256161594.0,4415514.0,110778572.0,233576890469.0,18312382.0,1935699.0,89.0,1709.0
CAN,Canada,CA-BC,British Columbia,COM,90282.0,236863061318.0,59215764470.0,0.0,104125968.0,296078828289.0,44386335.0,0.0,1153.0,2275.0
CAN,Canada,CA-BC,British Columbia,IND,13408.0,19706295171.0,7309680113.0,0.0,15948196.0,27015975787.0,6562404.0,0.0,1189.0,1236.0
CAN,Canada,CA-BC,British Columbia,RES,1217628.0,263789669527.0,59071339570.0,5526678.0,148256397.0,322861018983.0,28772224.0,2427266.0,122.0,1779.0
CAN,Canada,CA-MB,Manitoba,IND,3080.0,4223169968.0,1570487577.0,0.0,3455095.0,5793657320.0,1438682.0,0.0,1122.0,1222.0
CAN,Canada,CA-MB,Manitoba,RES,426078.0,63235941753.0,15232253374.0,1408037.0,38667325.0,78468194409.0,7391209.0,612956.0,91.0,1635.0
CAN,Canada,CA-MB,Manitoba,COM,22560.0,44627847505.0,11156961475.0,0.0,20176491.0,55784806677.0,8824144.0,0.0,894.0,2212.0
CAN,Canada,CA-NB,New Brunswick,COM,15947.0,31640939264.0,7910234792.0,0.0,14345239.0,39551174524.0,6185861.0,0.0,900.0,2206.0
CAN,Canada,CA-NB,New Brunswick,IND,2011.0,3213780687.0,1226506026.0,0.0,2603980.0,4440286966.0,1037087.0,0.0,1295.0,1234.0
CAN,Canada,CA-NB,New Brunswick,RES,292584.0,43286626131.0,10389218147.0,806545.0,26191726.0,53675848840.0,4401681.0,410326.0,90.0,1653.0
CAN,Canada,CA-NL,Newfoundland and Labrador,COM,8803.0,16644119457.0,4161029671.0,0.0,7529528.0,20805149516.0,3207507.0,0.0,855.0,2211.0
CAN,Canada,CA-NL,Newfoundland and Labrador,IND,833.0,1285057738.0,478367391.0,0.0,1038710.0,1763425141.0,430030.0,0.0,1247.0,1237.0
CAN,Canada,CA-NL,Newfoundland and Labrador,RES,198835.0,19497849527.0,4690416714.0,530774.0,11853640.0,24188264260.0,2030187.0,250121.0,60.0,1645.0
CAN,Canada,CA-NT,Northwest Territories,RES,10449.0,2009160794.0,480829775.0,38716.0,1207460.0,2489990288.0,201588.0,17155.0,116.0,1664.0
CAN,Canada,CA-NT,Northwest Territories,COM,996.0,2166576477.0,541644152.0,0.0,933420.0,2708220609.0,394993.0,0.0,937.0,2321.0
CAN,Canada,CA-NT,Northwest Territories,IND,107.0,132662237.0,48406728.0,0.0,107225.0,181068965.0,45502.0,0.0,1002.0,1237.0
CAN,Canada,CA-NS,Nova Scotia,IND,2128.0,3258261927.0,1226855812.0,0.0,2637241.0,4485117603.0,1070697.0,0.0,1239.0,1235.0
CAN,Canada,CA-NS,Nova Scotia,COM,17922.0,36770459194.0,9192614760.0,0.0,16577032.0,45963073539.0,7092327.0,0.0,925.0,2218.0
CAN,Canada,CA-NS,Nova Scotia,RES,349339.0,52177471104.0,12425801183.0,1044979.0,31305470.0,64603281474.0,5548760.0,510652.0,90.0,1667.0
CAN,Canada,CA-NU,Nunavut,COM,470.0,682484206.0,170621045.0,0.0,348131.0,853105298.0,123939.0,0.0,741.0,1960.0
