ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
MHL,Marshall Islands,MH-ALL,Ailinglaplap,COM,14.0,4024479.0,1057683.0,0.0,5250.0,5082162.0,2893.0,0.0,375.0,767.0
MHL,Marshall Islands,MH-ALL,Ailinglaplap,IND,4.0,532500.0,177500.0,0.0,850.0,710000.0,382.0,0.0,212.0,626.0
MHL,Marshall Islands,MH-ALL,Ailinglaplap,RES,309.0,26835414.0,6708855.0,983.0,25585.0,33544269.0,7088.0,226.0,83.0,1049.0
MHL,Marshall Islands,MH-ALK,Ailuk,COM,3.0,928663.0,249415.0,0.0,1154.0,1178078.0,622.0,0.0,385.0,805.0
MHL,Marshall Islands,MH-ALK,Ailuk,IND,1.0,90326.0,30109.0,0.0,201.0,120435.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-ALK,Ailuk,RES,80.0,7819928.0,1954982.0,190.0,7095.0,9774911.0,2587.0,56.0,89.0,1102.0
MHL,Marshall Islands,MH-ARN,Arno,IND,4.0,787500.0,370192.0,0.0,850.0,1157692.0,267.0,0.0,212.0,926.0
MHL,Marshall Islands,MH-ARN,Arno,RES,310.0,22217684.0,5554421.0,595.0,22406.0,27772106.0,4824.0,219.0,72.0,992.0
MHL,Marshall Islands,MH-ARN,Arno,COM,14.0,4007188.0,1122110.0,0.0,5150.0,5129298.0,2435.0,0.0,368.0,778.0
MHL,Marshall Islands,MH-AUR,Aur,COM,4.0,1041831.0,294956.0,0.0,1305.0,1336787.0,585.0,0.0,326.0,798.0
MHL,Marshall Islands,MH-AUR,Aur,IND,1.0,175625.0,94567.0,0.0,201.0,270192.0,39.0,0.0,201.0,874.0
MHL,Marshall Islands,MH-AUR,Aur,RES,96.0,9350070.0,2337518.0,272.0,8446.0,11687588.0,3146.0,67.0,88.0,1107.0
MHL,Marshall Islands,MH-KIL,Bikini & Kili,IND,1.0,90321.0,30107.0,0.0,201.0,120428.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-KIL,Bikini & Kili,RES,119.0,11162235.0,2790559.0,377.0,10208.0,13952793.0,3439.0,83.0,86.0,1093.0
MHL,Marshall Islands,MH-KIL,Bikini & Kili,COM,5.0,1244322.0,345578.0,0.0,1756.0,1589900.0,808.0,0.0,351.0,709.0
MHL,Marshall Islands,MH-EBO,Ebon,COM,6.0,1787083.0,466822.0,0.0,2350.0,2253905.0,1311.0,0.0,392.0,760.0
MHL,Marshall Islands,MH-EBO,Ebon,IND,1.0,175000.0,94231.0,0.0,200.0,269231.0,39.0,0.0,200.0,875.0
MHL,Marshall Islands,MH-EBO,Ebon,RES,151.0,13618243.0,3404562.0,372.0,12631.0,17022805.0,4150.0,106.0,84.0,1078.0
MHL,Marshall Islands,MH-ENI,Enewetak & Ujelang,COM,4.0,1263871.0,353340.0,0.0,1656.0,1617212.0,794.0,0.0,414.0,763.0
MHL,Marshall Islands,MH-ENI,Enewetak & Ujelang,RES,91.0,9568352.0,2392087.0,136.0,8509.0,11960439.0,3584.0,64.0,94.0,1124.0
MHL,Marshall Islands,MH-ENI,Enewetak & Ujelang,IND,1.0,90321.0,30107.0,0.0,201.0,120428.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-JAB,Jabat,RES,26.0,2569774.0,642443.0,83.0,2315.0,3212216.0,831.0,18.0,89.0,1110.0
MHL,Marshall Islands,MH-JAB,Jabat,COM,1.0,108720.0,27180.0,0.0,301.0,135900.0,124.0,0.0,301.0,361.0
MHL,Marshall Islands,MH-JAL,Jaluit,COM,17.0,5163995.0,1394492.0,0.0,6423.0,6558486.0,3402.0,0.0,378.0,804.0
MHL,Marshall Islands,MH-JAL,Jaluit,IND,4.0,534401.0,178133.0,0.0,853.0,712535.0,383.0,0.0,213.0,626.0
MHL,Marshall Islands,MH-JAL,Jaluit,RES,283.0,24037828.0,6009458.0,496.0,23163.0,30047286.0,6817.0,206.0,82.0,1038.0
MHL,Marshall Islands,MH-KWA,Kwajalein,COM,117.0,29580777.0,8234765.0,0.0,39898.0,37815542.0,18396.0,0.0,341.0,741.0
MHL,Marshall Islands,MH-KWA,Kwajalein,IND,31.0,5430125.0,2062258.0,0.0,7126.0,7492384.0,3065.0,0.0,230.0,762.0
MHL,Marshall Islands,MH-KWA,Kwajalein,RES,1974.0,169750081.0,42437522.0,9209.0,162633.0,212187600.0,45114.0,1427.0,82.0,1044.0
MHL,Marshall Islands,MH-LAE,Lae,COM,2.0,555413.0,158977.0,0.0,702.0,714390.0,303.0,0.0,351.0,791.0
MHL,Marshall Islands,MH-LAE,Lae,RES,51.0,3864192.0,966047.0,65.0,3804.0,4830240.0,914.0,35.0,75.0,1016.0
MHL,Marshall Islands,MH-LIB,Lib,RES,32.0,2050998.0,512749.0,157.0,2170.0,2563747.0,262.0,22.0,68.0,945.0
MHL,Marshall Islands,MH-LIB,Lib,COM,2.0,350204.0,107675.0,0.0,652.0,457879.0,196.0,0.0,326.0,537.0
MHL,Marshall Islands,MH-LIK,Likiep,COM,3.0,522693.0,165171.0,0.0,903.0,687864.0,247.0,0.0,301.0,579.0
MHL,Marshall Islands,MH-LIK,Likiep,IND,1.0,90321.0,30107.0,0.0,201.0,120428.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-LIK,Likiep,RES,70.0,7070524.0,1767630.0,160.0,6350.0,8838156.0,2381.0,49.0,91.0,1113.0
MHL,Marshall Islands,MH-MAJ,Majuro,COM,278.0,76398553.0,20739028.0,0.0,99425.0,97137580.0,50293.0,0.0,358.0,768.0
MHL,Marshall Islands,MH-MAJ,Majuro,IND,74.0,13758661.0,5053947.0,0.0,17089.0,18812607.0,7876.0,0.0,231.0,805.0
MHL,Marshall Islands,MH-MAJ,Majuro,RES,5361.0,568849848.0,142212462.0,20143.0,507728.0,711062311.0,202905.0,3919.0,95.0,1120.0
MHL,Marshall Islands,MH-MAL,Maloelap,RES,115.0,10856982.0,2714245.0,306.0,9939.0,13571226.0,3604.0,84.0,86.0,1092.0
MHL,Marshall Islands,MH-MAL,Maloelap,IND,1.0,263437.0,87812.0,0.0,251.0,351250.0,151.0,0.0,251.0,1050.0
MHL,Marshall Islands,MH-MAL,Maloelap,COM,5.0,1364437.0,341109.0,0.0,1706.0,1705546.0,1045.0,0.0,341.0,800.0
MHL,Marshall Islands,MH-MEJ,Mejit,COM,3.0,1056885.0,284345.0,0.0,1355.0,1341230.0,732.0,0.0,452.0,780.0
MHL,Marshall Islands,MH-MEJ,Mejit,IND,1.0,90321.0,30107.0,0.0,201.0,120428.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-MEJ,Mejit,RES,68.0,6670111.0,1667528.0,195.0,6021.0,8337639.0,2413.0,48.0,89.0,1108.0
MHL,Marshall Islands,MH-MIL,Mili,COM,6.0,1451308.0,414573.0,0.0,2057.0,1865881.0,869.0,0.0,343.0,706.0
MHL,Marshall Islands,MH-MIL,Mili,RES,152.0,9048241.0,2262060.0,430.0,9727.0,11310301.0,2083.0,106.0,64.0,930.0
MHL,Marshall Islands,MH-MIL,Mili,IND,2.0,265946.0,124674.0,0.0,401.0,390620.0,117.0,0.0,200.0,663.0
MHL,Marshall Islands,MH-NMK,Namdrik,RES,99.0,9971809.0,2492952.0,233.0,8987.0,12464762.0,3375.0,70.0,91.0,1110.0
MHL,Marshall Islands,MH-NMK,Namdrik,COM,4.0,941092.0,287363.0,0.0,1263.0,1228455.0,419.0,0.0,316.0,745.0
MHL,Marshall Islands,MH-NMK,Namdrik,IND,1.0,90921.0,30307.0,0.0,202.0,121228.0,78.0,0.0,202.0,450.0
MHL,Marshall Islands,MH-NMU,Namu,COM,6.0,1857232.0,498806.0,0.0,2308.0,2356038.0,1244.0,0.0,385.0,805.0
MHL,Marshall Islands,MH-NMU,Namu,IND,2.0,353758.0,117919.0,0.0,452.0,471678.0,228.0,0.0,226.0,783.0
MHL,Marshall Islands,MH-NMU,Namu,RES,147.0,11049059.0,2762265.0,425.0,10980.0,13811324.0,2391.0,103.0,75.0,1006.0
MHL,Marshall Islands,MH-UJA,Ujae,COM,4.0,934888.0,285468.0,0.0,1254.0,1220356.0,416.0,0.0,314.0,746.0
MHL,Marshall Islands,MH-UJA,Ujae,IND,1.0,90321.0,30107.0,0.0,201.0,120428.0,78.0,0.0,201.0,449.0
MHL,Marshall Islands,MH-UJA,Ujae,RES,72.0,6701657.0,1675414.0,295.0,6216.0,8377071.0,2040.0,51.0,86.0,1078.0
MHL,Marshall Islands,MH-UTI,Utrik,COM,3.0,941788.0,235447.0,0.0,1054.0,1177235.0,691.0,0.0,351.0,894.0
MHL,Marshall Islands,MH-UTI,Utrik,IND,1.0,263437.0,87812.0,0.0,251.0,351250.0,151.0,0.0,251.0,1050.0
MHL,Marshall Islands,MH-UTI,Utrik,RES,80.0,6459960.0,1614990.0,212.0,6119.0,8074950.0,2055.0,54.0,76.0,1056.0
MHL,Marshall Islands,MH-WTH,Wotho,COM,1.0,313929.0,78482.0,0.0,351.0,392411.0,230.0,0.0,351.0,894.0
MHL,Marshall Islands,MH-WTH,Wotho,RES,25.0,2721538.0,680385.0,95.0,2365.0,3401923.0,1006.0,17.0,95.0,1151.0
MHL,Marshall Islands,MH-WTJ,Wotje,IND,3.0,775257.0,258419.0,0.0,853.0,1033677.0,470.0,0.0,284.0,909.0
MHL,Marshall Islands,MH-WTJ,Wotje,COM,10.0,3095282.0,808318.0,0.0,3964.0,3903601.0,2257.0,0.0,396.0,781.0
