ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
MLT,Malta,Com,MUR,MUR+CL/LWAL+CDN/H:1/COM,1830.2600000895,123921004.93,74352602.95,49568401.94,0.0,0.0,130041.12280536801,247842009.85000002,71.05062821621462,1905.8741150746914
MLT,Malta,Com,MUR,MUR+CL/LWAL+CDN/H:2/COM,57.82999999884,17437903.99,10462742.39,6975161.61,0.0,0.0,14598.840799819089,34875808.01,252.44407401196477,2388.9436488979445
MLT,Malta,Com,MUR,MUR+ST/LWAL+CDN/H:1/COM,233.19999999884,40574262.39,24344557.44,16229704.959999999,0.0,0.0,33586.91600004017,81148524.78,144.026226415983,2416.0754973723383
MLT,Malta,Com,MUR,MUR+ST/LWAL+CDN/H:2/COM,284.18000000476,58768835.65,35261301.38,23507534.28,0.0,0.0,53758.28480044398,117537671.28,189.1698388329352,2186.410368491319
MLT,Malta,Com,RC,CR+PC/LWAL+CDN/H:1/COM,767.5200000491999,51879669.88,31127801.91,20751867.94,0.0,0.0,48146.52960308631,103759339.74,62.730000000000004,2155.074116356431
MLT,Malta,Com,RC,CR+PC/LWAL+CDN/H:2/COM,337.30000000506,92359535.21,55415721.15,36943814.08,0.0,0.0,67343.42800051537,184719070.44,199.65439667804662,2742.941307332712
MLT,Malta,Com,RC,CR+PC/LWAL+CDN/HBET:3-5/COM,423.15999999148,393754412.46,236252647.47,157501764.96,0.0,0.0,266874.7119966721,787508824.88,630.6709329852666,2950.8559240705436
MLT,Malta,Com,RC,CR/LFINF+CDN/H:1/COM,6308.640000404401,426425579.17,255855347.5,170570231.67000002,0.0,0.0,395740.98722536804,852851158.34,62.73,2155.0741163293133
MLT,Malta,Com,RC,CR/LFINF+CDN/H:2/COM,1133.3600000112199,285224091.36,171134454.81,114089636.56,0.0,0.0,210806.64560035453,570448182.72,186.0014872575948,2706.0256145883127
MLT,Malta,Com,RC,CR/LFINF+CDN/HBET:3-5/COM,1654.5499999667,1539698969.32,923819381.61,615879587.75,0.0,0.0,1043553.8239869954,3079397938.66,630.7176114399675,2950.876004550365
MLT,Malta,Ind,MUR,MUR/LWAL+CDN/H:1/IND,789.76,369135984.49,153806660.22,92283996.16,0.0,0.0,378634.2203328,615226640.76,479.4294726661264,1624.8574685596232
MLT,Malta,Ind,RC,CR+PC/LFM+CDL/H:1/IND,3553.92,1835965817.55,764985757.3199999,458991454.34000003,0.0,0.0,1703853.9914976,3059943029.18,479.4294726661264,1795.8950969093703
MLT,Malta,Ind,RC,CR/LFM+CDL/H:2/IND,1480.8,764985757.3199999,318744065.58,191246439.33,0.0,0.0,709939.163124,1274976262.12,479.4294726661264,1795.8950968553752
MLT,Malta,Ind,RC,CR/LFM+CDL/HBET:3-5/IND,197.44,101998101.0,42499208.77,25499525.2,0.0,0.0,94658.5550832,169996835.0,479.4294726661264,1795.8950973906324
MLT,Malta,Ind,S,S+SL/LFM+CDL/H:1/IND,1283.3600000000001,631416815.49,263090339.85,157854203.89000002,0.0,0.0,615280.6080408001,1052361359.25,479.42947266612646,1710.3762827841576
MLT,Malta,Ind,S,S/LFBR+CDL/H:1/IND,592.3199999999999,291423145.65,121426310.64,72855786.48,0.0,0.0,283975.66524959996,485705242.76,479.4294726661264,1710.3762828870922
MLT,Malta,Ind,S,S/LFM+CDL/H:1/IND,1974.4,971410485.47,404754369.02,242852621.39000002,0.0,0.0,946585.5508320001,1619017475.79,479.42947266612646,1710.376282806099
MLT,Malta,Res,MUR,MUR+CL/LWAL+CDN/H:1/RES,9388.2,269883787.57000005,674709468.9300001,404825681.36,15099.718130739053,33943.51198086387,1660968.994381296,1349418937.85,176.92092140999296,812.4287343200243
MLT,Malta,Res,MUR,MUR+CL/LWAL+CDN/H:2/RES,7006.119402985074,261296576.14,653241440.36,391944864.22,15099.718130739053,33943.51198086387,1608119.9809237092,1306482880.74,229.5307699492736,812.4287343221444
MLT,Malta,Res,MUR,MUR+CL/LWAL+CDN/H:3/RES,33.940000000000005,14369069.02,35922672.55,21553603.53,818.8221917257039,1833.3117355378708,88432.79670637602,71845345.10000001,2605.5626607653508,812.4287343139058
MLT,Malta,Res,MUR,MUR+ST/LWAL+CDN/H:1/RES,32086.300000000003,922388974.79,2305972436.9700003,1383583462.18,51606.706914885974,115889.02032905669,5676737.7606374575,4611944873.96,176.92092140999296,812.4287343233046
MLT,Malta,Res,MUR,MUR+ST/LWAL+CDN/H:2/RES,20877.91044776119,778651661.98,1946629154.9299998,1167977492.97,44996.4587794048,101060.95812196664,4792122.860006611,3893258309.87,229.53076994927366,812.4287343218552
