ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
BRB,Barbados,1,Christ Church,Com,596.9,187884061.2,146495358.0,160903612.8,0.0,0.0,295146.9,495283032.0,494.4662422516335,1678.089900317435
BRB,Barbados,1,Christ Church,Ind,218.0,89768160.0,42073980.0,58469460.0,0.0,0.0,87772.5,190311600.0,402.6261467889908,2168.2372041356916
BRB,Barbados,1,Christ Church,Res,14663.0,569617217.108,551892137.324,838718652.848,16205.0,54334.0,2206265.199,1960228007.28,150.46478885630498,888.4824943839401
BRB,Barbados,10,Saint Philip,Com,336.6,102495006.0,79570404.0,88634430.0,0.0,0.0,162360.0,270699840.0,482.35294117647055,1667.2815964523281
BRB,Barbados,10,Saint Philip,Ind,123.0,50639940.0,23740500.0,32984760.0,0.0,0.0,49522.5,107365200.0,402.6219512195122,2168.008480993488
BRB,Barbados,10,Saint Philip,Res,7720.0,314198762.924,298216836.62,449836748.53599995,8683.0,30661.0,1172537.937,1062252348.08,151.88315246113987,905.9428395108722
BRB,Barbados,11,Saint Thomas,Com,156.0,54134154.0,42674760.0,45285246.0,0.0,0.0,83124.0,142094160.0,532.8461538461538,1709.4239930705933
BRB,Barbados,11,Saint Thomas,Ind,56.0,23042820.0,10794660.0,15000120.0,0.0,0.0,22522.5,48837600.0,402.1875,2168.3916083916083
BRB,Barbados,11,Saint Thomas,Res,3807.0,141307149.828,135178103.38,194051301.752,4248.0,14249.0,536772.8189999999,470536554.96,140.99627501970053,876.6027978775134
BRB,Barbados,2,Saint Andrew,Com,57.1,13407084.0,10005894.0,12517542.0,0.0,0.0,22869.0,35930520.0,400.507880910683,1571.1452184179457
BRB,Barbados,2,Saint Andrew,Ind,20.0,8149290.0,3817860.0,5281050.0,0.0,0.0,7965.0,17248200.0,398.25,2165.499058380414
BRB,Barbados,2,Saint Andrew,Res,1454.0,46004351.236,43474728.932,56902116.712,1587.0,5131.0,176562.003,146381196.88,121.43191403026134,829.0639797510679
BRB,Barbados,3,Saint George,Com,217.6,72615697.2,57029526.0,61216768.8,0.0,0.0,112401.9,190861992.0,516.5528492647059,1698.0317236630342
BRB,Barbados,3,Saint George,Ind,79.0,32383980.0,15174540.0,21046680.0,0.0,0.0,31657.5,68605200.0,400.7278481012658,2167.1073205401563
BRB,Barbados,3,Saint George,Res,5768.0,218845002.68400002,207440836.516,304155120.56,6389.0,19765.0,823195.1969999999,730440959.76,142.71761390429958,887.324127281078
BRB,Barbados,4,Saint James,Com,314.1,98198460.0,76500612.0,84140208.0,0.0,0.0,154305.0,258839280.0,491.26074498567334,1677.4523184601924
BRB,Barbados,4,Saint James,Ind,114.0,47064330.0,22054440.0,30688230.0,0.0,0.0,46012.5,99807000.0,403.61842105263156,2169.127954360228
BRB,Barbados,4,Saint James,Res,7259.0,293364212.528,281065517.24,435183359.99200004,8034.0,28500.0,1118092.1639999999,1009613089.76,154.02840115718416,902.9784147203809
BRB,Barbados,5,Saint John,Com,98.4,41128236.0,33000264.0,32849100.0,0.0,0.0,60399.0,106977600.0,613.810975609756,1771.181642080167
