ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD
BRB,Barbados,Com,MCF,MCF/LWAL+CDL+DUL/HEX:1/COM,146484.0,1252.0,50953896.0,36395640.0,58233024.0,0.0,0.0,145582560.0
BRB,Barbados,Com,MCF,MCF/LWAL+CDL+DUL/HEX:2/COM,260676.0,557.0,90675144.0,64767960.0,103628736.0,0.0,0.0,259071840.0
BRB,Barbados,Com,MCF,MCF/LWAL+CDL+DUL/HEX:3/COM,389925.9,370.3,271268449.2,193763178.0,310021084.8,0.0,0.0,775052712.0
BRB,Barbados,Com,RC,"CR/LDUAL+CDH+DUH/HBET:12,24/COM",209952.0,1.2,180838656.0,158233824.0,113024160.0,0.0,0.0,452096640.0
BRB,Barbados,Com,RC,CR/LDUAL+CDH+DUH/HEX:7/COM,246078.0,9.3,211955184.0,185460786.0,132471990.0,0.0,0.0,529887960.0
BRB,Barbados,Com,RC,CR/LFM+CDL+DUL/HEX:1/COM,10476.0,97.0,4511664.0,3947706.0,2819790.0,0.0,0.0,11279160.0
BRB,Barbados,Com,RC,CR/LFM+CDL+DUL/HEX:2/COM,11016.0,25.5,4744224.0,4151196.0,2965140.0,0.0,0.0,11860560.0
BRB,Barbados,Com,S,S+SL/LFM+CDL+DUL/HEX:1/COM,25938.0,262.0,13709412.0,10662876.0,6093072.0,0.0,0.0,30465360.0
BRB,Barbados,Com,S,S+SR/LFM+CDM+DUM/HEX:1/COM,99495.0,201.0,105175260.0,81802980.0,46744560.0,0.0,0.0,233722800.0
BRB,Barbados,Com,W,W+WLI/LWAL+CDL+DUL/HEX:2/COM,130338.0,278.5,45337572.0,25907184.0,58291164.0,0.0,0.0,129535920.0
BRB,Barbados,Ind,MCF,MCF/LWAL+CDL+DUL/HEX:1/IND,294772.5,397.0,311601330.0,138489480.0,242356590.0,0.0,0.0,692447400.0
BRB,Barbados,Ind,RC,CR/LFM+CDL+DUL/HEX:1/IND,75532.5,373.0,79516140.0,36143700.0,28914960.0,0.0,0.0,144574800.0
BRB,Barbados,Ind,S,S+SL/LFM+CDL+DUL/HEX:1/IND,76725.0,341.0,66085800.0,39651480.0,26434320.0,0.0,0.0,132171600.0
BRB,Barbados,Res,MCF,MCF/LWAL+CDL+DUL/HEX:1/RES,921370.8,5773.0,340117449.6,283431208.0,510176174.4,5773.0,20356.0,1133724832.0
BRB,Barbados,Res,MCF,MCF/LWAL+CDL+DUL/HEX:2/RES,1533787.92,5339.0,566186855.04,471822379.2,849280282.56,6407.0,22583.0,1887289516.8
BRB,Barbados,Res,MCF,MCF/LWAL+CDL+DUL/HEX:3/RES,101371.536,316.0,37420578.432,31183815.36,56130867.648,635.0,2229.0,124735261.44
BRB,Barbados,Res,MR,MR/LWAL+CDL+DUL/HEX:1/RES,1046178.0,6555.0,193094568.0,160912140.0,289641852.0,6555.0,23101.0,643648560.0
BRB,Barbados,Res,MR,MR/LWAL+CDL+DUL/HEX:2/RES,1721381.76,5992.0,635435781.12,529529817.6,953153671.68,7191.0,25331.0,2118119270.4
BRB,Barbados,Res,MR,MR/LWAL+CDL+DUL/HEX:3/RES,101371.536,316.0,37420578.432,31183815.36,56130867.648,635.0,2229.0,124735261.44
BRB,Barbados,Res,MUR,MUR+ST/LWAL+DNO/HEX:1/RES,194536.44,1673.0,14784769.44,34497795.36,49282564.8,1673.0,7067.0,98565129.6
BRB,Barbados,Res,MUR,MUR+ST/LWAL+DNO/HEX:2/RES,20349.0,140.0,1546524.0,3608556.0,5155080.0,169.0,489.0,10310160.0
BRB,Barbados,Res,MUR,MUR/LWAL+DNO/HEX:1/RES,808921.2,8348.0,61478011.2,143448692.8,204926704.0,8348.0,29427.0,409853408.0
BRB,Barbados,Res,MUR,MUR/LWAL+DNO/HEX:2/RES,1213381.8,8348.0,92217016.8,215173039.2,307390056.0,10018.0,29427.0,614780112.0
BRB,Barbados,Res,OT,UNK/UNK+DNO/HEX:1/RES,17920.8,262.0,5145260.8,4502103.2,3215788.0,262.0,932.0,12863152.0
BRB,Barbados,Res,RC,CR/LFINF+CDL+DUL/HEX:2/RES,117425.7,763.0,16857111.6,30342800.88,20228533.92,918.0,3232.0,67428446.4
BRB,Barbados,Res,RC,CR/LFINF+CDL+DUL/HEX:3/RES,37464.39,218.0,5378221.32,9680798.376,6453865.584,437.0,1548.0,21512885.28
BRB,Barbados,Res,RC,CR/LFINF+CDL+DUL/HEX:4/RES,15390.0,18.0,2209320.0,3976776.0,2651184.0,180.0,675.0,8837280.0
BRB,Barbados,Res,RC,CR/LFINF+CDL+DUL/HEX:5/RES,17100.0,16.0,2454800.0,4418640.0,2945760.0,198.0,675.0,9819200.0
BRB,Barbados,Res,RC,CR/LFM+CDL+DUL/HEX:1/RES,137056.5,1603.0,19675222.0,35415399.6,23610266.4,1603.0,5655.0,78700888.0
BRB,Barbados,Res,RC,CR/LFM+CDL+DUL/HEX:2/RES,205764.3,1337.0,29538608.4,53169495.12,35446330.08,1604.0,5655.0,118154433.6
