ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PRY,Paraguay,PY-16,Alto Paraguay,RES,3159.0,127298154.0,24168109.0,19208.0,363946.0,151466264.0,145699.0,3159.0,115.0,350.0
PRY,Paraguay,PY-16,Alto Paraguay,IND,120.0,12841522.0,4478436.0,0.0,33844.0,17319960.0,15334.0,0.0,282.0,379.0
PRY,Paraguay,PY-16,Alto Paraguay,COM,176.0,16749663.0,3213273.0,0.0,33417.0,19962933.0,16818.0,0.0,190.0,501.0
PRY,Paraguay,PY-10,Alto Paraná,COM,7364.0,722306950.0,136895438.0,0.0,1427356.0,859202483.0,712442.0,0.0,194.0,506.0
PRY,Paraguay,PY-10,Alto Paraná,IND,5008.0,523746128.0,181918793.0,0.0,1382474.0,705664841.0,630176.0,0.0,276.0,379.0
PRY,Paraguay,PY-10,Alto Paraná,RES,85175.0,3997972876.0,758773819.0,901705.0,10186566.0,4756746695.0,4085854.0,85175.0,120.0,392.0
PRY,Paraguay,PY-13,Amambay,RES,17800.0,832906831.0,158179177.0,196807.0,2119960.0,991086013.0,851984.0,17800.0,119.0,393.0
PRY,Paraguay,PY-13,Amambay,COM,1544.0,152886905.0,28682430.0,0.0,300204.0,181569256.0,149328.0,0.0,194.0,509.0
PRY,Paraguay,PY-13,Amambay,IND,1050.0,112593311.0,38927272.0,0.0,297041.0,151520418.0,136127.0,0.0,283.0,379.0
PRY,Paraguay,PY-ASU,Asunción,RES,41500.0,2518866722.0,479292061.0,515611.0,5227113.0,2998158782.0,2129315.0,41500.0,126.0,482.0
PRY,Paraguay,PY-ASU,Asunción,COM,6201.0,596330746.0,113219614.0,0.0,1181342.0,709550650.0,591259.0,0.0,191.0,505.0
PRY,Paraguay,PY-ASU,Asunción,IND,4153.0,435261509.0,151187219.0,0.0,1148685.0,586449400.0,523809.0,0.0,277.0,379.0
PRY,Paraguay,PY-19,Boquerón,IND,348.0,35967828.0,12535387.0,0.0,94915.0,48503398.0,43072.0,0.0,273.0,379.0
