ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
PRT,Portugal,PT-01,Aveiro,COM,18157.0,6961476672.0,1740369197.0,0.0,6560441.0,8701845829.0,2984129.0,0.0,361.0,1061.0
PRT,Portugal,PT-01,Aveiro,IND,17499.0,7772832530.0,3291067177.0,0.0,10261672.0,11063899706.0,3460289.0,0.0,586.0,757.0
PRT,Portugal,PT-01,Aveiro,RES,270826.0,56869883734.0,10038990487.0,705434.0,47753939.0,66908874260.0,15340702.0,393484.0,176.0,1191.0
PRT,Portugal,PT-20,Açores,RES,99945.0,17775277554.0,3137701814.0,237539.0,15592349.0,20912979386.0,4875842.0,123329.0,156.0,1140.0
PRT,Portugal,PT-02,Beja,COM,3981.0,1583065426.0,395766344.0,0.0,1447929.0,1978831790.0,659424.0,0.0,364.0,1093.0
PRT,Portugal,PT-02,Beja,IND,1453.0,643347267.0,271952893.0,0.0,851818.0,915300161.0,287599.0,0.0,586.0,755.0
PRT,Portugal,PT-02,Beja,RES,101206.0,19121424822.0,3376115932.0,145110.0,15986591.0,22497540735.0,5248821.0,114042.0,158.0,1196.0
PRT,Portugal,PT-03,Braga,COM,21517.0,8639740462.0,2159935105.0,0.0,7787905.0,10799675525.0,3545383.0,0.0,362.0,1109.0
PRT,Portugal,PT-03,Braga,IND,9673.0,4296775098.0,1818626106.0,0.0,5672690.0,6115401195.0,1913389.0,0.0,586.0,757.0
PRT,Portugal,PT-03,Braga,RES,290826.0,65648741470.0,11591793651.0,852131.0,53257767.0,77240535148.0,17015992.0,453600.0,183.0,1233.0
PRT,Portugal,PT-04,Bragança,COM,3010.0,1183647107.0,295911758.0,0.0,1069856.0,1479558827.0,486955.0,0.0,355.0,1106.0
PRT,Portugal,PT-04,Bragança,IND,1021.0,473834305.0,201805640.0,0.0,598697.0,675639953.0,201032.0,0.0,586.0,791.0
PRT,Portugal,PT-04,Bragança,RES,89603.0,18425925891.0,3252279532.0,122985.0,15096715.0,21678205411.0,4859368.0,127353.0,168.0,1221.0
PRT,Portugal,PT-05,Castelo Branco,RES,127900.0,29067486497.0,5131380181.0,178495.0,23222232.0,34198866569.0,7523212.0,198085.0,182.0,1252.0
PRT,Portugal,PT-05,Castelo Branco,IND,5256.0,2430096010.0,1010949978.0,0.0,3082258.0,3441045992.0,1055050.0,0.0,586.0,788.0
