ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
ECU,Ecuador,Com,MUR,MUR/LWAL+DNO/H:1/COM5,2966.399999643,122363999.987664,101969999.990352,183545999.977415,0.0,1038239.99987505,407879999.96422,350.00000000000006,392.85714286996017
ECU,Ecuador,Com,MUR,MUR/LWAL+DNO/H:1/COM6,10507.500000283,185757589.296485,154797991.077863,278636383.935589,0.0,1576125.00004245,619191964.3353701,150.0,392.85714287806695
ECU,Ecuador,Com,MUR,MUR/LWAL+DNO/H:2/COM1,13825.799999792,488840785.71919,407367321.43676,733261178.58626,0.0,4147739.9999376,1629469285.70034,300.0,392.8571428596909
ECU,Ecuador,Com,MUR,MUR/LWAL+DNO/H:2/COM4,422.999999936,14956071.426989,12463392.855432,22434107.139324,0.0,126899.9999808,49853571.43225,300.0,392.8571429455702
ECU,Ecuador,Com,RC,CR+PC/LFM+DUL/HBET:1-3/COM2,5699.700000367,845912206.74107,966756807.7696,604223004.8386099,0.0,3491066.2502247877,2416892019.3574,612.5,692.3076922993878
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:1-3/COM1,24854.400000447,966095307.690695,1104108923.073029,690068076.935555,0.0,6524280.000117337,2760272307.68188,262.5,423.0769230677159
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:1-3/COM2,9501.30000001,1410120822.16241,1611566653.83004,1007229158.70258,0.0,5819546.250006125,4028916634.56738,612.5,692.3076922987148
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:1-3/COM4,559.799999933,21759533.650691,24868038.458318,15542524.03637,0.0,146947.4999824125,62170096.14746,262.5,423.07692308410054
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:1-3/COM5,6082.200000022,551637995.211738,630443423.07394,394027139.418103,0.0,3725347.500013475,1576108557.72557,612.5,423.07692308432144
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:1-3/COM6,7775.100000193,302219632.222834,345393865.38949,215871165.870974,0.0,2040963.7500506626,863484663.50372,262.5,423.0769230870886
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:4-6/COM4,77.399999993,8595865.38426,9823846.15419,6139903.84547,0.0,58049.999994750004,24559615.38221,750.0000000000001,423.0769230737494
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:4-6/COM5,5958.000000264,1543924038.53502,1764484615.53313,1102802884.62948,0.0,10426500.000462,4411211538.48138,1750.0,423.07692306007954
ECU,Ecuador,Com,RC,CR/LFINF+DNO/HBET:4-6/COM6,530.100000036,58871682.70053,67281923.0807,42051201.926208,0.0,397575.000027,168204807.70021,750.0,423.0769230680675
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:1-3/COM1,13931.100000085,541504536.04484,618862326.915981,386788954.315895,0.0,3656913.7500223126,1547155817.34767,262.5,423.0769230852738
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:1-3/COM2,3750.2999997419997,556595004.71563,636108576.87034,397567860.57129,0.0,2297058.749841975,1590271442.20036,612.5000000000001,692.3076923085933
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:1-3/COM4,1142.100000003,44393646.634172,50735596.152863,31709747.595532,0.0,299801.2500007875,126838990.39135,262.49999999999994,423.07692309827536
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:1-3/COM5,18692.099999955,1695319550.495167,1937508057.71591,1210942536.077219,0.0,11448911.249972438,4843770144.03686,612.5,423.0769230610047
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:1-3/COM6,15499.800000019,602480206.73209,688548807.6965001,430343004.82084,0.0,4068697.5000049877,1721372019.2121,262.5,423.07692307181594
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:4-6/COM1,2821.499999987,313349278.84824,358113461.52512,223820913.46472,0.0,2116124.99999025,895283653.8259,750.0,423.0769230693012
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:4-6/COM4,91.799999988,10195096.15208,11651538.46021,7282211.53748,0.0,68849.999991,29128846.14966,750.0000000000001,423.0769230714261
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:4-6/COM5,6107.39999978,1582638749.95268,1808729999.93676,1130456249.98443,0.0,10687949.999614999,4521824999.80443,1749.9999999999998,423.076923073865
ECU,Ecuador,Com,RC,CR/LFINF+DUL/HBET:4-6/COM6,719.100000022,79861586.53838,91270384.61616,57043990.38604,0.0,539325.0000165,228175961.54881,750.0,423.07692308316734
ECU,Ecuador,Com,RC,CR/LWAL+DUL/HBET:7-10/COM1,1643.399999871,292019538.43763,333736615.36785,208585384.5823,0.0,1972079.9998452,834341538.36342,1200.0,423.07692306037904
ECU,Ecuador,Com,RC,CR/LWAL+DUL/HBET:7-10/COM4,98.999999999,17591538.46044,20104615.38658,12565384.61562,0.0,118799.9999988,50261538.4596,1200.0,423.07692306487957
ECU,Ecuador,Com,RC,CR/LWAL+DUL/HBET:7-10/COM5,3119.399999882,1293351230.74347,1478115692.22483,923822307.65269,0.0,8734319.9996696,3695289231.1781,2800.0,423.07692313973894
ECU,Ecuador,Com,RC,CR/LWAL+DUL/HBET:7-10/COM6,729.899999947,129697615.37901999,148225846.15027,92641153.82251,0.0,875879.9999364,370564615.36505,1200.0,423.0769230853059
ECU,Ecuador,Com,S,SL/LFM+DUL/H:1/COM2,11356.199999646,1192400999.9625,1192400999.9625,596200500.00937,0.0,3974669.9998761,2981002499.92795,350.0,750.000000005252
ECU,Ecuador,Com,S,SR/LFM+DUL/H:1/COM1,13961.699999606,383946750.000837,383946750.000837,191973375.001824,0.0,2094254.9999409,959866875.022755,150.0,458.33333335713303
ECU,Ecuador,Com,S,SR/LFM+DUL/HBET:1-3/COM2,3808.800000341,699867000.11255,699867000.11255,349933500.04061,0.0,2332890.0002088626,1749667500.12405,612.5,749.9999999860272
ECU,Ecuador,Com,S,SR/LFM+DUL/HBET:1-3/COM5,6146.100000272,690155812.53841,690155812.53841,345077906.272669,0.0,3764486.2501666,1725389531.34241,612.5,458.3333333375973
ECU,Ecuador,Ind,MCF,MCF/LWAL+DNO/H:1/IND3,3592.0,287153100.79999995,179470688.0,251258963.20000002,0.0,718400.0,717882752.0,200.0,999.28
ECU,Ecuador,Ind,MCF,MCF/LWAL+DNO/H:2/IND2,615.0,172076016.0,107547510.0,150566514.0,0.0,430500.0,430190040.0,700.0,999.28
ECU,Ecuador,Ind,MCF,MCF/LWAL+DNO/H:2/IND3,7340.0,1173554432.0,733471520.0,1026860128.0000001,0.0,2936000.0,2933886080.0,400.0,999.28
ECU,Ecuador,Ind,MCF,MCF/LWAL+DNO/H:2/IND4,5713.0,913421862.4,570888664.0,799244129.6,0.0,2285200.0,2283554656.0,400.0,999.28
ECU,Ecuador,Ind,MCF,MCF/LWAL+DUL/H:2/IND3,7358.0,1176432358.3999999,735270224.0,1029378313.6000001,0.0,2943200.0,2941080896.0,400.0,999.28
ECU,Ecuador,Ind,MUR,MUR/LWAL+DNO/H:1/IND4,2897.0,187055991.88164,106889138.22207001,240500560.97819,0.0,579400.0,534445690.96680003,200.0,922.4123075022437
ECU,Ecuador,Ind,MUR,MUR/LWAL+DNO/H:2/IND4,2884.0,372433193.4204,212818967.64332,478842677.2136,0.0,1153600.0,1064094838.2204001,400.0,922.4123077500001
ECU,Ecuador,Ind,RC,CR+PC/LFM+DUL/H:1/IND2,272.0,57078873.599999994,34247324.16,22831549.44,0.0,95200.0,114157747.19999999,350.0,1199.136
ECU,Ecuador,Ind,RC,CR+PC/LFM+DUL/H:1/IND3,14446.0,1732271865.6000001,1039363119.36,692908746.24,0.0,2889200.0,3464543731.2000003,200.0,1199.1360000000002
ECU,Ecuador,Ind,RC,CR+PC/LFM+DUL/H:1/IND4,2834.0,339835142.40000004,203901085.44,135934056.96,0.0,566800.0,679670284.8000001,200.0,1199.1360000000002
ECU,Ecuador,Ind,RC,CR/LFINF+DNO/HBET:1-3/IND2,913.0,335285920.20000005,201171552.12,134114368.08,0.0,559212.5,670571840.4000001,612.5,1199.1360000000002
ECU,Ecuador,Ind,RC,CR/LFINF+DNO/HBET:1-3/IND3,22000.0,4616673600.0,2770004160.0,1846669440.0,0.0,7700000.0,9233347200.0,350.0,1199.136
ECU,Ecuador,Ind,RC,CR/LFINF+DNO/HBET:1-3/IND4,8596.0,1803860284.8,1082316170.8799999,721544113.9200001,0.0,3008600.0,3607720569.6,350.0,1199.136
ECU,Ecuador,Ind,RC,CR/LFINF+DUL/HBET:1-3/IND2,276.0,101356970.4,60814182.239999995,40542788.160000004,0.0,169050.0,202713940.8,612.5,1199.136
ECU,Ecuador,Ind,RC,CR/LFINF+DUL/HBET:1-3/IND3,7108.0,1491605270.3999999,894963162.24,596642108.1600001,0.0,2487800.0,2983210540.7999997,350.0,1199.136
ECU,Ecuador,Ind,RC,CR/LFINF+DUL/HBET:1-3/IND4,2886.0,605623636.8,363374182.08,242249454.72,0.0,1010100.0,1211247273.6,350.0,1199.136
ECU,Ecuador,Ind,S,SL/LFM+DUL/H:1/IND2,446.0,76575734.8242,59558904.89300001,34033659.9293,0.0,156100.0,170168299.6242,350.0,1090.1236362857142
ECU,Ecuador,Ind,S,SL/LFM+DUL/H:1/IND3,10891.0,1068528287.08868,831077556.7032001,474901460.89898,0.0,2178200.0,2374507305.0008,200.0,1090.1236364892113
ECU,Ecuador,Ind,S,SR/LFM+DUL/H:1/IND2,443.0,76060651.40640001,59158284.4562,33804733.96565,0.0,155050.0,169023669.8064,350.0,1090.123636287649
ECU,Ecuador,Ind,S,SR/LFM+DUL/H:1/IND4,2868.0,281382713.00964,218853221.24940002,125058983.55078,0.0,573600.0,625294917.8946,200.0,1090.123636496862
ECU,Ecuador,Res,ADO/E,MUR+ADO/LWAL+CDN/HEX:1/RES,250.0,8756208.970443,8756208.970443,26268626.91,1600.1,62711.71,43781044.84908,250.84684,698.1318935343972
ECU,Ecuador,Res,ADO/E,MUR+ADO/LWAL+CDN/HEX:2/RES,133.0,8325528.05332,8325528.05332,24976584.16012,1226.0,55925.8900001,41627640.26673,420.4954135345865,744.3357676856921
ECU,Ecuador,Res,ADO/E,MUR+ADO/LWAL+CDN/HEX:3/RES,23.0,2348612.00995,2348612.00995,7045836.03,350.0,15730.35,11743060.0505,683.9282608695652,746.5224899954546
ECU,Ecuador,Res,ADO/E,MUR+ADO/LWAL+DNO/H:1/RES,198443.0,2046443437.5,2046443437.5,6139330312.5,756781.9,14882148.9,10232217187.5,74.99457728415716,687.5497118228672
ECU,Ecuador,Res,ADO/E,MUR+ADO/LWAL+DNO/H:2/RES,42281.0,327017134.5,327017134.5,981051303.2,159341.3,2376939.4,1635085572.5,56.217672240486266,687.8953550519631
ECU,Ecuador,Res,MCF,MCF/LWAL+DNO/H:1/RES,505377.0,9265244985.3,11118294000.0,16677441000.0,1931126.4,50537837.9,37060979985.7,100.00027286560329,733.3313320414128
ECU,Ecuador,Res,MCF,MCF/LWAL+DNO/H:2/RES,166188.0,6093560024.7,7312272000.0,10968408000.0,1265958.0,33231366.5,24374240024.7,199.96249127494164,733.4708918665743
ECU,Ecuador,Res,MCF,MCF/LWAL+DNO/H:3/RES,40005.0,1100137500.0,1320165000.0,1980247500.0,302072.7,5993004.2,4400550000.0,149.8063792025997,734.2811473417622
ECU,Ecuador,Res,MCF,MCF/LWAL+DUH/H:1/RES,672302.0,24202872000.0,29043446400.0,43565169600.0,2557064.5,80675186.4,96811488000.0,119.9984328471431,1200.0156717332356
ECU,Ecuador,Res,MCF,MCF/LWAL+DUH/H:2/RES,199915.0,14393880000.0,17272656000.0,25908984000.0,1520351.1,47972878.5,57575520000.0,239.96637821073958,1200.1681325001166
ECU,Ecuador,Res,MCF,MCF/LWAL+DUH/H:3/RES,95568.0,5160672000.0,6192806400.0,9289209600.0,725671.4,17193481.5,20642688000.0,179.90835321446508,1200.61128980771
ECU,Ecuador,Res,MCF,MCF/LWAL+DUM/H:1/RES,7323.0,183075000.0,219690000.0,329535000.0,26529.4,732312.5,732300000.0,100.00170695070327,999.9829307843305
ECU,Ecuador,Res,MCF,MCF/LWAL+DUM/H:2/RES,2251.0,112550000.0,135060000.0,202590000.0,16179.2,449820.0,450200000.0,199.83118613949355,1000.8447823573874
ECU,Ecuador,Res,MCF,MCF/LWAL+DUM/H:3/RES,795.0,29812500.0,35775000.0,53662500.0,5839.5,118598.6,119250000.0,149.18062893081762,1005.4924763024184
ECU,Ecuador,Res,MUR,MUR+CBH/LWAL+CDN/HEX:1/RES,10460.0,210186868.794107,210186868.794107,630560606.38,35959.0,1601164.82,1050934343.9658,153.07503059273424,656.3561295118888
ECU,Ecuador,Res,MUR,MUR+CBH/LWAL+CDN/HEX:2/RES,421.0,14839822.019632,14839822.019632,44519466.05899,2638.3,112453.2966995,74199110.09859,267.10996840736345,659.8215639410411
ECU,Ecuador,Res,MUR,MUR+CBH/LWAL+CDN/HEX:3/RES,22.0,667671.35333,667671.35333,2003014.06,97.0,4956.54,3338356.76667,225.2972727272727,673.5256381810698
ECU,Ecuador,Res,MUR,MUR+CBH/LWAL+CDN/HEX:6/RES,1.0,97371.46667,97371.46667,292114.4,18.0,776.9,486857.3333,776.9,626.6666666237611
ECU,Ecuador,Res,MUR,MUR+CBH/LWAL+CDN/HEX:9/RES,1.0,449577.75,449577.75,1348733.25,25.0,3173.49,2247888.75,3173.49,708.3333333333334
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HBET:21-30/RES,1.0,260639.75,260639.75,781919.25,62.0,1839.81,1303198.75,1839.81,708.3333333333334
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:1/RES,15373.0,383767200.154813,383767200.154813,1151301600.46,65682.8,2770324.21,1918836000.7585,180.20713003317505,692.6395090625513
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:2/RES,5492.0,292187611.287506,292187611.287506,876562833.8628,47439.1,2082975.00868577,1460938056.43795,379.2744007075328,701.370899960875
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:3/RES,1138.0,91977428.557669,91977428.557669,275932285.67487,13646.9,654793.59733712,459887142.79173,575.3898043384182,702.339095345426
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:4/RES,120.0,13425243.78988,13425243.78988,40275731.36863,1783.0,94579.4946657,67126218.9471,788.1624555474999,709.7333220521409
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:5/RES,8.0,604400.2350399999,604400.2350399999,1813200.7051,120.0,4369.9615296,3022001.1752,546.2451912,691.5395375292046
ECU,Ecuador,Res,MUR,MUR+CLBRS/LWAL+CDN/HEX:6/RES,1.0,80254.5567,80254.5567,240763.6701,7.0,566.5027532,401272.7835,566.5027532,708.333333303913
ECU,Ecuador,Res,MUR,MUR+ST/LWAL+CDN/HEX:1/RES,1.0,5590.166667,5590.166667,16770.5,1.0,39.46,27950.83333,39.46,708.3333332488596
ECU,Ecuador,Res,MUR,MUR+ST/LWAL+CDN/HEX:2/RES,1.0,65407.5,65407.5,196222.5,7.7,461.7,327037.5,461.7,708.3333333333334
ECU,Ecuador,Res,MUR,MUR/LWAL+DNO/H:1/RES,583718.0,6019591875.0,6019591875.0,18058775625.3,2229730.3,43779390.0,30097959375.3,75.00092510424554,687.4915199892004
ECU,Ecuador,Res,MUR,MUR/LWAL+DNO/H:2/RES,88175.0,681978563.7,681978563.7,2045935505.3,339478.4,4959618.3,3409892632.1,56.24744315282109,687.5312626578541
ECU,Ecuador,Res,MUR,MUR/LWAL+DNO/H:3/RES,758.0,11725326.299999999,11725326.299999999,35175923.699999996,5450.0,80872.5,58626576.300000004,106.69195250659631,724.9259797829918
ECU,Ecuador,Res,OT,MATO/UNK+CDN/HEX:1/RES,7.0,1171172.3199999998,1561563.09297,1171172.3199999998,55.8,3114.8199999999997,3903907.733,444.97428571428566,1253.3333332263182
ECU,Ecuador,Res,OT,UNK/LN+DNO/H:1/RES,14038.0,248171805.1,330895694.9,248171805.1,58342.5,1049708.6,827239305.1,74.77622168400057,788.0656642233854
ECU,Ecuador,Res,RC,CR+CIP/LBR+CDM/HEX:10/RES,1.0,10649159.83,26622899.58,15973739.75,641.2,37585.27,53245799.17,37585.27,1416.666666755354
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HBET:11-20/RES,408.0,602886746.7764,1507216866.9411,904330120.169,17619.0,1938058.8388423,3014433733.95,4750.144212848774,1555.3881407185102
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HBET:21-30/RES,2.0,4455582.852,11138957.129999999,6683374.278,101.0,15101.548611,22277914.259999998,7550.7743055,1475.2072674038686
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HBET:31-60/RES,3.0,463719.19362,1159297.9841,695578.7905,45.0,1742.6135775999999,2318595.9683,580.8711925333333,1330.5278910389686
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:10/RES,140.0,120674845.82088,301687114.5526,181012268.73267,4757.0,404044.516774,603374229.1183,2886.0322626714287,1493.336016377111
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:5/RES,2120.0,723021704.53751,1807554261.34278,1084532556.80702,48037.0,2509386.02781212,3615108522.6717,1183.6726546283585,1440.634674220943
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:6/RES,692.0,311340309.02209,778350772.5491,467010463.5295,16770.0,1097248.2231297,1556701545.0925,1585.6188195515895,1418.7323454052114
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:7/RES,269.0,153255424.1644,383138560.4018,229883136.2424,7268.0,536327.6234743,766277120.8219,1993.7829868933086,1428.748189134843
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:8/RES,214.0,168834455.3354,422086138.3339,253251683.0012,7036.0,592049.6537196,844172276.662,2766.587166914019,1425.8470913012432
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDL/HEX:9/RES,152.0,118687857.368,296719643.4146,178031786.0516,4900.0,415694.496133,593439286.8553,2734.832211401316,1427.5851433583357
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HBET:11-20/RES,184.0,268556881.989,671392204.966,402835322.98,6677.0,918686.2228,1342784409.9390001,4992.8599065217395,1461.6355145137811
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HBET:21-30/RES,8.0,22524660.23967,56311650.5967,33786990.36,371.0,68473.26,112623301.2033,8559.1575,1644.7778476342444
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HBET:31-60/RES,5.0,9298001.9536,23245004.8863,13947002.93,156.2,25844.93,46490009.7637,5168.986,1798.8057914531012
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:10/RES,50.0,50796963.0487,126992407.6213,76195444.5727,1423.8,171941.315421,253984815.2417,3438.8263084200003,1477.1598938848158
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:5/RES,542.0,208915783.83674,522289459.5876,313373675.75077,10017.1,727966.517568,1044578919.1716,1343.1116560295204,1434.92714838224
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:6/RES,222.0,128574461.11741,321436152.7864,192861691.67328,5444.1,459330.9876805,642872305.5744,2069.0585030653156,1399.5840098242338
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:7/RES,114.0,90342301.1748,225855752.9317,135513451.7629,2679.6,324987.650675,451711505.8643,2850.7688655701754,1389.9343711248546
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:8/RES,92.0,70959293.69827001,177398234.2455,106438940.5486,2043.0,247258.6125514,354796468.4953,2687.5936146891304,1434.9205669086455
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDM/HEX:9/RES,54.0,41673660.3111,104184150.77849999,62510490.4657,1277.0,142454.3687331,208368301.5491,2638.043865427778,1462.7020806886953
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDN/HEX:6/RES,3.0,1044096.0025,2610240.0064,1566144.0036,59.0,4001.9063850000002,5220480.011,1333.968795,1304.4982837598286
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDN/HEX:7/RES,2.0,834007.68,2085019.1997000002,1251011.52,32.0,2514.26,4170038.4,1257.13,1658.5549624939345
ECU,Ecuador,Res,RC,CR+CIP/LDUAL+CDN/HEX:9/RES,1.0,586475.5243,1466188.811,879713.2864,13.0,2069.913615,2932377.621,2069.913615,1416.6666665458886
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HBET:11-20/RES,1.0,2443122.667,6107806.667,3664684.0,52.0,9746.5,12215613.33,9746.5,1253.3333329913303
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HBET:21-30/RES,2.0,1286729.0836,3216822.709,1930093.6252000001,38.0,5133.2277269999995,6433645.416999999,2566.6138634999998,1253.3333331696936
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HBET:31-60/RES,1.0,5483129.0,13707822.5,8224693.5,158.0,19352.22,27415645.0,19352.22,1416.6666666666665
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:1/RES,38788.0,732670391.920173,1831675979.80035,1099005587.88,146206.5,3892762.68,3663351959.59908,100.35997421883057,941.067375727893
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:10/RES,4.0,2780232.643,6950581.6069,4170348.9639,116.0,9812.5857975,13901163.2128,2453.146449375,1416.666666633546
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:2/RES,110107.0,9756165718.02958,24390414253.11778,14634248618.99815,782677.4,34937274.32522928,48780828590.16363,317.3029355556802,1396.2402486257347
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:3/RES,53407.0,6499700588.984867,16249251472.48525,9749550883.47791,550967.8,23100615.79646572,32498502944.93854,432.53910154971675,1406.8240964342885
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:4/RES,11903.0,2199873152.79428,5499682881.99687,3299809729.19529,162764.4,7607620.57038811,10999365763.9806,639.1347198511393,1445.8352203834288
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:5/RES,1171.0,287657536.88463,719143842.2118,431486305.3257,20912.7,978787.1855784,1438287684.4055,835.8558373854826,1469.4590464581581
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:6/RES,145.0,52443699.8296,131109249.5753,78665549.7436,3044.9,181985.1863349,262218499.1426,1255.0702505855172,1440.8782628056872
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:7/RES,43.0,23633416.1436,59083540.3608,35450124.2168,1097.0,81250.8554766,118167080.7224,1889.5547785255815,1454.3487576747023
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:8/RES,19.0,10928800.1286,27322000.3188,16393200.1928,525.0,39458.314039,54644000.644,2076.753370473684,1384.8539141837307
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDL/HEX:9/RES,5.0,13502533.333,33756333.333000004,20253800.0,401.0,47656.0,67512666.667,9531.2,1416.6666666736612
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HBET:11-20/RES,2.0,218940.1667,547350.4167,328410.25,13.0,772.73,1094700.8333,386.365,1416.6666666235296
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HBET:21-30/RES,1.0,192136.0,480340.0,288204.0,13.0,766.5,960680.0,766.5,1253.3333333333333
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HBET:31-60/RES,1.0,909964.6667,2274911.667,1364947.0,54.6,3211.64,4549823.333,3211.64,1416.6666665628775
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:1/RES,37413.0,1012514738.13364,2531286845.33367,1518772107.2,142500.8,4498335.99,5062573690.6663,120.23457060380082,1125.4325381475783
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:10/RES,2.0,5310110.530099999,13275276.323,7965165.7957,112.4,18741.566577999998,26550552.656000003,9370.783288999999,1416.6666668712035
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:2/RES,34550.0,2305802446.368885,5764506115.92519,3458703669.55368,197270.6,8609629.35959623,11529012231.83161,249.1933244456217,1339.0834553152345
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:3/RES,10672.0,1395652738.804945,3489131847.00865,2093479108.21064,109431.7,5096658.05945463,6978263694.04158,477.5729066205613,1369.1842012230838
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:4/RES,1695.0,394832809.91689,987082024.79641,592249214.87879,23097.7,1387662.59365358,1974164049.577,818.6799962557993,1422.6542234443452
ECU,Ecuador,Res,RC,CR+CIP/LFINF+CDM/HEX:5/RES,164.0,45484005.65667,113710014.14185,68226008.48675,2787.3,157476.7168824,227420028.2889,960.2238834292683,1444.1501752842107
