ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
TKM,Turkmenistan,RES,CR-,CR+PC/LPB/CDL+ERL/H:5-9/RES,TOTAL,2931.0,3844126161.0,961031540.0,685700.0,9375917.0,4805157701.0,3747730.0,117199.0,3199.0,410.0
TKM,Turkmenistan,RES,CR-,CR+PC/LPB/CDL+ERL/H:9-12/RES,TOTAL,1420.0,2562749020.0,640687255.0,457143.0,6250607.0,3203436275.0,2502953.0,78134.0,4402.0,410.0
TKM,Turkmenistan,RES,CR-,CR+PC/LWAL/CDL+ERL/H:5-9/RES,TOTAL,2931.0,3844126161.0,961031540.0,685700.0,9375917.0,4805157701.0,4488345.0,117199.0,3199.0,410.0
TKM,Turkmenistan,RES,CR-,CR+PC/LWAL/CDL+ERL/H:9-12/RES,TOTAL,1420.0,2562749020.0,640687255.0,457143.0,6250607.0,3203436275.0,2997720.0,78134.0,4402.0,410.0
TKM,Turkmenistan,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,8654.0,1298088617.0,324522154.0,0.0,1622611.0,1622610770.0,956790.0,0.0,187.0,800.0
TKM,Turkmenistan,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,21704.0,2135625131.0,533906283.0,380938.0,5208842.0,2669531414.0,2075866.0,65109.0,240.0,410.0
TKM,Turkmenistan,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,1289.0,115932985.0,38644327.0,0.0,193222.0,154577312.0,113868.0,0.0,150.0,600.0
TKM,Turkmenistan,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,1289.0,154577328.0,51525775.0,0.0,257629.0,206103103.0,161110.0,0.0,200.0,600.0
TKM,Turkmenistan,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,2279.0,1494937537.0,373734383.0,266655.0,3646189.0,1868671920.0,1744399.0,45576.0,1600.0,410.0
TKM,Turkmenistan,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,2705.0,1730783031.0,432695758.0,0.0,2163479.0,2163478788.0,1403166.0,0.0,800.0,800.0
TKM,Turkmenistan,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,1220.0,640688572.0,160172144.0,114281.0,1562655.0,800860715.0,748516.0,19533.0,1281.0,410.0
