ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
TKM,Turkmenistan,TM-D,Daşoguz,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1734.0,260085261.0,65021315.0,0.0,325107.0,325106576.0,191703.0,0.0,187.0,800.0
TKM,Turkmenistan,TM-L,Lebap,COM,CR-,CR/LFINF/CDL+ERL/H:1-2/COM,TOTAL,1743.0,261469310.0,65367328.0,0.0,326837.0,326836638.0,192723.0,0.0,188.0,800.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,2515.0,247490760.0,61872690.0,35549.0,603636.0,309363450.0,240565.0,7545.0,240.0,410.0
TKM,Turkmenistan,TM-B,Balkan,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,1570.0,154472945.0,38618236.0,28260.0,376763.0,193091181.0,150150.0,4710.0,240.0,410.0
TKM,Turkmenistan,TM-L,Lebap,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,4343.0,427370530.0,106842633.0,78180.0,1042367.0,534213163.0,415412.0,13030.0,240.0,410.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,4646.0,457121237.0,114280309.0,83616.0,1114930.0,571401546.0,444330.0,13936.0,240.0,410.0
TKM,Turkmenistan,TM-M,Mary,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,4764.0,468786249.0,117196562.0,85753.0,1143381.0,585982811.0,455669.0,14292.0,240.0,410.0
TKM,Turkmenistan,TM-A,Ahal,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,TOTAL,3865.0,380383410.0,95095853.0,69579.0,927764.0,475479263.0,369740.0,11596.0,240.0,410.0
TKM,Turkmenistan,TM-D,Daşoguz,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,258.0,23252290.0,7750763.0,0.0,38754.0,31003053.0,22838.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-L,Lebap,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,260.0,23375614.0,7791871.0,0.0,38959.0,31167486.0,22959.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-A,Ahal,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,195.0,17513988.0,5837996.0,0.0,29190.0,23351983.0,17202.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-M,Mary,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,288.0,25933309.0,8644436.0,0.0,43222.0,34577745.0,25471.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-S,Aşgabat,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,183.0,16498645.0,5499548.0,0.0,27498.0,21998193.0,16205.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-B,Balkan,IND,CR-,CR/LFINF/CDL+ERL/H:1/IND,TOTAL,104.0,9359139.0,3119713.0,0.0,15599.0,12478852.0,9192.0,0.0,150.0,600.0
TKM,Turkmenistan,TM-M,Mary,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,288.0,34578194.0,11526065.0,0.0,57630.0,46104258.0,36039.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-S,Aşgabat,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,183.0,21998617.0,7332872.0,0.0,36664.0,29331490.0,22928.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-D,Daşoguz,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,258.0,31002620.0,10334206.0,0.0,51671.0,41336826.0,32313.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-L,Lebap,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,260.0,31167262.0,10389087.0,0.0,51945.0,41556350.0,32484.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-A,Ahal,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,195.0,23352212.0,7784071.0,0.0,38920.0,31136282.0,24339.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-B,Balkan,IND,CR-,CR/LWAL/CDL+ERL/H:1-2/IND,TOTAL,104.0,12478423.0,4159474.0,0.0,20797.0,16637897.0,13006.0,0.0,200.0,600.0
TKM,Turkmenistan,TM-M,Mary,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,500.0,328150634.0,82037659.0,60028.0,800367.0,410188293.0,382909.0,10005.0,1601.0,410.0
TKM,Turkmenistan,TM-L,Lebap,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,456.0,299159266.0,74789816.0,54725.0,729657.0,373949082.0,349080.0,9121.0,1600.0,410.0
TKM,Turkmenistan,TM-B,Balkan,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,165.0,108131290.0,27032822.0,19779.0,263735.0,135164112.0,126175.0,3297.0,1598.0,410.0
TKM,Turkmenistan,TM-A,Ahal,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,407.0,266268196.0,66567049.0,48704.0,649435.0,332835245.0,310701.0,8117.0,1596.0,410.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,264.0,173243450.0,43310862.0,24887.0,422545.0,216554312.0,202153.0,5282.0,1601.0,410.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,CR-,CR/LWAL/CDL+ERL/H:4-7/RES,TOTAL,488.0,319984701.0,79996175.0,58531.0,780450.0,399980876.0,373381.0,9755.0,1599.0,410.0
TKM,Turkmenistan,TM-L,Lebap,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,545.0,348625151.0,87156288.0,0.0,435781.0,435781439.0,282635.0,0.0,800.0,800.0
TKM,Turkmenistan,TM-M,Mary,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,607.0,388529115.0,97132279.0,0.0,485661.0,485661393.0,314985.0,0.0,800.0,800.0
TKM,Turkmenistan,TM-B,Balkan,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,218.0,139580620.0,34895155.0,0.0,174476.0,174475775.0,113160.0,0.0,800.0,800.0
TKM,Turkmenistan,TM-D,Daşoguz,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,542.0,346780059.0,86695015.0,0.0,433475.0,433475074.0,281139.0,0.0,800.0,800.0
TKM,Turkmenistan,TM-A,Ahal,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,408.0,261202410.0,65300602.0,0.0,326503.0,326503012.0,211760.0,0.0,800.0,800.0
TKM,Turkmenistan,TM-S,Aşgabat,COM,CR-,CR/LWAL/CDL+ERL/H:>2/COM,TOTAL,385.0,246065676.0,61516419.0,0.0,307582.0,307582095.0,199488.0,0.0,799.0,800.0
TKM,Turkmenistan,TM-B,Balkan,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,88.0,46342112.0,11585528.0,8474.0,113030.0,57927640.0,54141.0,1412.0,1284.0,410.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,141.0,74247310.0,18561828.0,10667.0,181091.0,92809138.0,86743.0,2264.0,1284.0,410.0
TKM,Turkmenistan,TM-M,Mary,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,268.0,140636135.0,35159034.0,25725.0,343015.0,175795168.0,164305.0,4287.0,1280.0,410.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,261.0,137136536.0,34284134.0,25085.0,334479.0,171420670.0,160217.0,4181.0,1282.0,410.0
TKM,Turkmenistan,TM-A,Ahal,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,218.0,114115215.0,28528804.0,20875.0,278330.0,142644018.0,133321.0,3479.0,1277.0,410.0
TKM,Turkmenistan,TM-L,Lebap,RES,CR-,CR/LWAL/CDL+ERL/H:>7/RES,TOTAL,244.0,128211264.0,32052816.0,23456.0,312710.0,160264081.0,149789.0,3909.0,1282.0,410.0
TKM,Turkmenistan,TM-L,Lebap,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,1453.0,29052185.0,7263046.0,0.0,181576.0,36315232.0,135266.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-M,Mary,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,1618.0,32377352.0,8094338.0,0.0,202358.0,40471689.0,150747.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-S,Aşgabat,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,1025.0,20505416.0,5126354.0,0.0,128159.0,25631771.0,95472.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-D,Daşoguz,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,1445.0,28898324.0,7224581.0,0.0,180615.0,36122905.0,134549.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-A,Ahal,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,1088.0,21766837.0,5441709.0,0.0,136043.0,27208546.0,101345.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-B,Balkan,COM,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/COM,TOTAL,581.0,11631776.0,2907944.0,0.0,72699.0,14539719.0,54157.0,0.0,125.0,160.0
TKM,Turkmenistan,TM-M,Mary,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,82.0,987936.0,329312.0,0.0,12349.0,1317247.0,8579.0,0.0,151.0,80.0
TKM,Turkmenistan,TM-S,Aşgabat,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,52.0,628520.0,209507.0,0.0,7856.0,838026.0,5458.0,0.0,151.0,80.0
TKM,Turkmenistan,TM-L,Lebap,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,74.0,890474.0,296825.0,0.0,11131.0,1187299.0,7732.0,0.0,150.0,80.0
TKM,Turkmenistan,TM-D,Daşoguz,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,74.0,885814.0,295271.0,0.0,11073.0,1181085.0,7692.0,0.0,150.0,80.0
TKM,Turkmenistan,TM-B,Balkan,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,30.0,356551.0,118850.0,0.0,4457.0,475401.0,3096.0,0.0,149.0,80.0
TKM,Turkmenistan,TM-A,Ahal,IND,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/IND,TOTAL,56.0,667200.0,222400.0,0.0,8340.0,889599.0,5794.0,0.0,149.0,80.0
TKM,Turkmenistan,TM-M,Mary,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,28584.0,182941077.0,32283719.0,171506.0,2286763.0,215224796.0,1275419.0,28584.0,80.0,80.0
TKM,Turkmenistan,TM-A,Ahal,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,23194.0,148442182.0,26195679.0,139168.0,1855527.0,174637861.0,1034901.0,23194.0,80.0,80.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,27873.0,178388668.0,31480353.0,167240.0,2229858.0,209869021.0,1243681.0,27873.0,80.0,80.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,15091.0,96581760.0,17043840.0,71104.0,1207272.0,113625600.0,673344.0,15091.0,80.0,80.0
TKM,Turkmenistan,TM-B,Balkan,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,9419.0,60282214.0,10638038.0,56513.0,753528.0,70920252.0,420272.0,9419.0,80.0,80.0
TKM,Turkmenistan,TM-L,Lebap,RES,ADO|ST|E,EU+ETR/LWAL/CDN+ERN/H:1/RES,TOTAL,26059.0,166778744.0,29431543.0,156353.0,2084734.0,196210287.0,1162739.0,26059.0,80.0,80.0
TKM,Turkmenistan,TM-A,Ahal,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,18556.0,389660727.0,97415182.0,139168.0,1855527.0,487075909.0,1035385.0,23194.0,100.0,210.0
TKM,Turkmenistan,TM-L,Lebap,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,20847.0,437794202.0,109448550.0,156353.0,2084734.0,547242752.0,1163283.0,26059.0,100.0,210.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,12073.0,253527120.0,63381780.0,71104.0,1207272.0,316908900.0,673658.0,15091.0,100.0,210.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,22299.0,468270254.0,117067563.0,167240.0,2229858.0,585337817.0,1244262.0,27873.0,100.0,210.0
TKM,Turkmenistan,TM-M,Mary,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,22868.0,480220326.0,120055081.0,171506.0,2286763.0,600275407.0,1276015.0,28584.0,100.0,210.0
TKM,Turkmenistan,TM-B,Balkan,RES,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1-2/RES,TOTAL,7536.0,158240811.0,39560203.0,56513.0,753528.0,197801014.0,420469.0,9419.0,100.0,210.0
TKM,Turkmenistan,TM-B,Balkan,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,581.0,30533411.0,7633353.0,0.0,72699.0,38166763.0,54157.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-L,Lebap,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,1453.0,76261986.0,19065497.0,0.0,181576.0,95327483.0,135266.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-S,Aşgabat,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,1025.0,53826718.0,13456680.0,0.0,128159.0,67283398.0,95472.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-D,Daşoguz,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,1445.0,75858100.0,18964525.0,0.0,180615.0,94822625.0,134549.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-A,Ahal,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,1088.0,57137947.0,14284487.0,0.0,136043.0,71422434.0,101345.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-M,Mary,COM,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/COM,TOTAL,1618.0,84990548.0,21247637.0,0.0,202358.0,106238185.0,150747.0,0.0,125.0,420.0
TKM,Turkmenistan,TM-A,Ahal,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,111.0,4503597.0,1930113.0,0.0,16680.0,6433710.0,11587.0,0.0,150.0,270.0
TKM,Turkmenistan,TM-L,Lebap,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,149.0,6011001.0,2576143.0,0.0,22263.0,8587145.0,15466.0,0.0,149.0,270.0
TKM,Turkmenistan,TM-M,Mary,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,165.0,6668565.0,2857957.0,0.0,24698.0,9526522.0,17157.0,0.0,150.0,270.0
TKM,Turkmenistan,TM-S,Aşgabat,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,105.0,4242509.0,1818218.0,0.0,15713.0,6060727.0,10915.0,0.0,150.0,270.0
TKM,Turkmenistan,TM-B,Balkan,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,59.0,2406718.0,1031451.0,0.0,8914.0,3438169.0,6192.0,0.0,151.0,270.0
TKM,Turkmenistan,TM-D,Daşoguz,IND,HYB,HYB(MUR;W)/LWAL/CDN+ERN/H:1/IND,TOTAL,147.0,5978951.0,2562408.0,0.0,22144.0,8541359.0,15383.0,0.0,151.0,270.0
TKM,Turkmenistan,TM-B,Balkan,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,146.0,4725478.0,1181370.0,0.0,18175.0,5906848.0,13539.0,0.0,124.0,260.0
TKM,Turkmenistan,TM-L,Lebap,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,363.0,11802378.0,2950594.0,0.0,45394.0,14752972.0,33816.0,0.0,125.0,260.0
TKM,Turkmenistan,TM-D,Daşoguz,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,361.0,11739874.0,2934968.0,0.0,45153.0,14674842.0,33637.0,0.0,125.0,260.0
TKM,Turkmenistan,TM-A,Ahal,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,273.0,8842926.0,2210731.0,0.0,34011.0,11053657.0,25337.0,0.0,125.0,260.0
TKM,Turkmenistan,TM-S,Aşgabat,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,257.0,8330325.0,2082581.0,0.0,32040.0,10412907.0,23868.0,0.0,125.0,260.0
TKM,Turkmenistan,TM-M,Mary,COM,OT,MATO/LN/CDN+ERN/H:1/COM,TOTAL,405.0,13153226.0,3288307.0,0.0,50589.0,16441533.0,37687.0,0.0,125.0,260.0
TKM,Turkmenistan,TM-A,Ahal,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,83.0,1626299.0,696985.0,0.0,12510.0,2323284.0,8690.0,0.0,151.0,130.0
TKM,Turkmenistan,TM-B,Balkan,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,45.0,869023.0,372438.0,0.0,6685.0,1241462.0,4644.0,0.0,149.0,130.0
TKM,Turkmenistan,TM-M,Mary,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,123.0,2408093.0,1032040.0,0.0,18524.0,3440133.0,12868.0,0.0,151.0,130.0
TKM,Turkmenistan,TM-D,Daşoguz,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,111.0,2159101.0,925329.0,0.0,16608.0,3084430.0,11537.0,0.0,150.0,130.0
TKM,Turkmenistan,TM-L,Lebap,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,112.0,2170531.0,930227.0,0.0,16696.0,3100758.0,11599.0,0.0,149.0,130.0
TKM,Turkmenistan,TM-S,Aşgabat,IND,OT,MATO/LN/CDN+ERN/H:1/IND,TOTAL,78.0,1532017.0,656579.0,0.0,11785.0,2188596.0,8187.0,0.0,151.0,130.0
TKM,Turkmenistan,TM-L,Lebap,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,5212.0,54203025.0,13550756.0,31269.0,416946.0,67753781.0,232548.0,5212.0,80.0,130.0
TKM,Turkmenistan,TM-S,Aşgabat,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,3018.0,31389020.0,7847255.0,14220.0,241454.0,39236275.0,134669.0,3018.0,80.0,130.0
TKM,Turkmenistan,TM-M,Mary,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,5717.0,59455817.0,14863954.0,34303.0,457352.0,74319771.0,255084.0,5717.0,80.0,130.0
TKM,Turkmenistan,TM-B,Balkan,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,1884.0,19591691.0,4897923.0,11305.0,150705.0,24489613.0,84054.0,1884.0,80.0,130.0
TKM,Turkmenistan,TM-A,Ahal,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,4638.0,48243628.0,12060907.0,27830.0,371105.0,60304535.0,206980.0,4638.0,80.0,130.0
TKM,Turkmenistan,TM-D,Daşoguz,RES,OT,MATO/LN/CDN+ERN/H:1/RES,TOTAL,5574.0,57976247.0,14494062.0,33446.0,445971.0,72470309.0,248736.0,5574.0,80.0,130.0
TKM,Turkmenistan,TM-B,Balkan,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:1-3/COM,TOTAL,166.0,34895155.0,6157969.0,0.0,43619.0,41053124.0,25720.0,0.0,263.0,800.0
