ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
AGO,Angola,AO-BGO,Bengo,COM,8985.0,609473685.0,165447850.0,0.0,1702042.0,774921541.0,734665.0,0.0,189.0,358.0
AGO,Angola,AO-BGO,Bengo,IND,2566.0,280850820.0,98456660.0,0.0,728252.0,379307478.0,405812.0,0.0,284.0,386.0
AGO,Angola,AO-BGO,Bengo,RES,226329.0,2184271040.0,412314116.0,857982.0,17610120.0,2596585162.0,4478746.0,236401.0,78.0,124.0
AGO,Angola,AO-BGU,Benguela,COM,20536.0,1527735373.0,400312740.0,0.0,4004221.0,1928048115.0,1904712.0,0.0,195.0,382.0
AGO,Angola,AO-BGU,Benguela,IND,3613.0,410356703.0,141601610.0,0.0,1029822.0,551958301.0,583790.0,0.0,285.0,398.0
AGO,Angola,AO-BGU,Benguela,RES,676456.0,10573204285.0,1954562852.0,3373201.0,54723305.0,12527767139.0,17171982.0,717031.0,81.0,193.0
AGO,Angola,AO-BIE,Bié,COM,16786.0,1356860808.0,342481534.0,0.0,3339018.0,1699342338.0,1745416.0,0.0,199.0,406.0
AGO,Angola,AO-BIE,Bié,IND,2940.0,341841087.0,116790226.0,0.0,838766.0,458631320.0,465557.0,0.0,285.0,408.0
AGO,Angola,AO-BIE,Bié,RES,440251.0,6886805046.0,1273061081.0,2195415.0,35618071.0,8159866136.0,11181125.0,466681.0,81.0,193.0
AGO,Angola,AO-CAB,Cabinda,COM,18148.0,1417267936.0,363185755.0,0.0,3578569.0,1780453694.0,1801244.0,0.0,197.0,396.0
AGO,Angola,AO-CAB,Cabinda,IND,3197.0,367718730.0,126140085.0,0.0,911110.0,493858811.0,510421.0,0.0,285.0,404.0
AGO,Angola,AO-CAB,Cabinda,RES,254467.0,3979443766.0,735629605.0,1089972.0,20586964.0,4715073372.0,6461703.0,269736.0,81.0,193.0
AGO,Angola,AO-CUA,Cuando,RES,23577.0,278561666.0,52195210.0,115568.0,1844786.0,330756881.0,511802.0,24567.0,78.0,151.0
AGO,Angola,AO-CUA,Cuando,IND,204.0,21568178.0,7462579.0,0.0,54235.0,29030756.0,30432.0,0.0,266.0,398.0
AGO,Angola,AO-CUA,Cuando,COM,586.0,43200502.0,11358797.0,0.0,116289.0,54559299.0,54068.0,0.0,198.0,371.0
AGO,Angola,AO-CNO,Cuanza-Norte,RES,134638.0,2179671259.0,402328637.0,672747.0,10938295.0,2581999895.0,3490830.0,142997.0,81.0,199.0
AGO,Angola,AO-CNO,Cuanza-Norte,COM,3635.0,277027622.0,71669771.0,0.0,711055.0,348697394.0,349210.0,0.0,196.0,390.0
AGO,Angola,AO-CNO,Cuanza-Norte,IND,685.0,77839185.0,26758518.0,0.0,194492.0,104597702.0,110057.0,0.0,284.0,400.0
AGO,Angola,AO-CUS,Cuanza-Sul,COM,22734.0,1751420514.0,451798450.0,0.0,4472076.0,2203218958.0,2212443.0,0.0,197.0,392.0
