ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
TUV,Tuvalu,TUV.1_1,Funafuti,Com,91,14740384.868541121,14882015.323104868,14910290.191745203,0.0,0.0,14522.915806,44532690.383391194,159.59248138461538,3066.373927816406
TUV,Tuvalu,TUV.1_1,Funafuti,Ind,2,231605.57337459433,177010.96225403599,111747.43618073814,0.0,0.0,299.0,520363.97180936846,149.5,1740.347731803908
TUV,Tuvalu,TUV.1_1,Funafuti,Res,790,44266336.4769768,61588827.952381976,48345658.74026502,846.0,6194.0,82439.702038,154200823.1696238,104.35405321265823,1870.4679827511507
TUV,Tuvalu,TUV.2_1,Nanumanga,Com,4,65659.05647715829,65659.05647715829,87545.40863621105,0.0,0.0,319.39880700000003,218863.5215905276,79.84970175000001,685.2358768845608
TUV,Tuvalu,TUV.2_1,Nanumanga,Res,196,2355700.6604903545,2729858.46078612,4337243.520684944,116.0,480.99999999999994,5125.433241,9422802.641961418,26.150169596938774,1838.4402252253271
TUV,Tuvalu,TUV.3_1,Nanumea,Com,25,513196.9260925703,502028.59461380687,588583.0330581149,0.0,0.0,2139.183545,1603808.5537644923,85.5673418,749.7292869109519
TUV,Tuvalu,TUV.3_1,Nanumea,Ind,5,50268.69314567878,34843.93598978401,37592.64776258761,0.0,0.0,160.676252,122705.27689805039,32.135250400000004,763.6802288495651
TUV,Tuvalu,TUV.3_1,Nanumea,Res,489,3488082.414997497,3819862.1608276255,5805412.4336170135,114.0,556.0,37060.736377,13113357.009442136,75.78882694683027,353.8342270387353
TUV,Tuvalu,TUV.4_1,Niulakita,Res,10,256568.17518472573,273788.6120402459,495915.9135139313,7.0,30.0,1008.30637,1026272.7007389029,100.830637,1017.8183251375302
TUV,Tuvalu,TUV.5_1,Niutao,Com,6,63503.769274955426,63503.769274955426,72812.00436593065,0.0,0.0,351.703224,199819.5429158415,58.617203999999994,568.1481694800771
TUV,Tuvalu,TUV.5_1,Niutao,Res,200,3202651.404977997,3541315.008577199,6066639.20635679,125.0,606.0,7040.637856,12810605.619911985,35.203189280000004,1819.5234411886197
TUV,Tuvalu,TUV.6_1,Nui,Com,4,100581.71496863259,100463.73243225236,129752.30483794864,0.0,0.0,517.052154,330797.7522388336,129.2630385,639.776373968715
TUV,Tuvalu,TUV.6_1,Nui,Ind,1,90158.19315977838,64398.70939984171,103037.93503974676,0.0,0.0,349.069882,257594.83759936685,349.069882,737.9463278913499
TUV,Tuvalu,TUV.6_1,Nui,Res,160,2669282.907815602,2844240.880330233,4850019.668913071,138.0,541.0,10469.424139,10363543.457058907,65.43390086875,989.886675662831
TUV,Tuvalu,TUV.7_1,Nukufetau,Com,14,409351.9139065567,402943.1180603499,396156.6227272219,0.0,0.0,1480.418335,1208451.6546941285,105.74416678571428,816.2906565826398
TUV,Tuvalu,TUV.7_1,Nukufetau,Ind,1,15241.141142443048,11854.220888566815,6773.840507752466,0.0,0.0,48.54444500000001,33869.20253876233,48.54444500000001,697.6947112849333
TUV,Tuvalu,TUV.7_1,Nukufetau,Res,223,3040763.5275324495,3548319.388911702,5459603.864705386,124.00000000000001,540.0,25471.230681,12048686.781149536,114.22076538565022,473.03119869025915
TUV,Tuvalu,TUV.8_1,Nukulaelae,Com,4,177472.1746208463,177472.1746208463,114640.04187050361,0.0,0.0,598.671249,469584.3911121962,149.66781225,784.3777229933355
TUV,Tuvalu,TUV.8_1,Nukulaelae,Res,160,3184799.409628713,3754774.731169718,5486472.180482076,67.0,324.0,4555.892098,12426046.321280506,28.474325612500003,2727.467212565337
TUV,Tuvalu,TUV.9_1,Vaitupu,Com,13,2849606.275128485,2737746.8356901724,3164442.594820973,0.0,0.0,4128.6,8751795.70563963,317.5846153846154,2119.7974387539675
TUV,Tuvalu,TUV.9_1,Vaitupu,Ind,4,384911.89269919414,299375.9165438177,171071.952310753,0.0,0.0,553.56,855359.7615537649,138.39,1545.197921731637
TUV,Tuvalu,TUV.9_1,Vaitupu,Res,393,12014984.559580099,13754272.30177727,21229736.53049496,227.0,1565.0,33121.200000000004,46998993.39185233,84.27786259541986,1419.0003197907176
