CONTINENT,GEM_REGION,ISO3,COUNTRY,ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,ISO3_NUMERIC,AREA_SQM,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_REPL_COST_USD,COST_BDG_USD
Africa,Africa,MUS,Mauritius,MUS,Mauritius,COM,W,1440,399929.0,1999.0,82544340.0,82544340.0,41272171.0,0.0,0.0,206360850.0,123816511.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,IND,MCF,960,59568.0,216.0,11823379.0,7389614.0,10345453.0,0.0,0.0,29558443.0,17735067.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,IND,MUR,3840,950567.0,3343.0,113315680.0,64751824.0,145691594.0,0.0,0.0,323759110.0,210443418.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,IND,RC,1920,96653.0,357.0,28776129.0,17265677.0,11510454.0,0.0,0.0,57552269.0,28776131.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,IND,S,1920,370073.0,1299.0,90149337.0,70116155.0,40066378.0,0.0,0.0,200331863.0,110182533.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,ADO/E,1920,3445077.0,46378.0,185942561.0,185942561.0,371885124.0,47997.0,171013.0,743770247.0,557827685.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,MCF,1440,1305520.0,11764.0,162956042.0,195547249.0,293320874.0,16139.0,54737.0,651824166.0,488868123.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,MUR,5760,12894084.0,153325.0,567626157.0,1135252313.0,2081295913.0,162367.0,568458.0,3784174389.0,3216548226.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,OT,480,3996046.0,66601.0,108672436.0,108672436.0,217344871.0,66601.0,236608.0,434689745.0,326017307.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,RC,4800,2266919.0,9836.0,252476028.0,631190070.0,378714039.0,26899.0,91219.0,1262380134.0,1009904109.0
Africa,Africa,MUS,Mauritius,MUS,Mauritius,RES,W,1440,3604386.0,39530.0,451388487.0,515872558.0,322420345.0,41791.0,147881.0,1289681398.0,838292903.0
Africa,Africa,MWI,Malawi,MWI,Malawi,COM,ADO/E,1362,4143308.0,22597.0,258472560.0,258472560.0,516945122.0,0.0,0.0,1033890248.0,775417682.0
Africa,Africa,MWI,Malawi,MWI,Malawi,COM,MCF,2270,67846.0,359.0,7091054.0,8509267.0,12763900.0,0.0,0.0,28364223.0,21273167.0
Africa,Africa,MWI,Malawi,MWI,Malawi,COM,MUR,2724,4106339.0,22398.0,320202546.0,320202546.0,640405087.0,0.0,0.0,1280810173.0,960607633.0
Africa,Africa,MWI,Malawi,MWI,Malawi,COM,RC,2270,82355.0,222.0,11514494.0,15352658.0,11514494.0,0.0,0.0,38381651.0,26867152.0
Africa,Africa,MWI,Malawi,MWI,Malawi,COM,W,1362,66434.0,330.0,7886191.0,9012790.0,5632993.0,0.0,0.0,22531971.0,14645783.0
Africa,Africa,MWI,Malawi,MWI,Malawi,IND,MCF,1362,47552.0,171.0,5430654.0,3879038.0,6206460.0,0.0,0.0,15516150.0,10085498.0
Africa,Africa,MWI,Malawi,MWI,Malawi,IND,MUR,1816,2651538.0,9307.0,180755049.0,120503362.0,301258405.0,0.0,0.0,602516812.0,421761767.0
Africa,Africa,MWI,Malawi,MWI,Malawi,IND,RC,908,48416.0,171.0,8401530.0,5601021.0,4667518.0,0.0,0.0,18670068.0,10268539.0
Africa,Africa,MWI,Malawi,MWI,Malawi,IND,S,1816,916455.0,3214.0,129577193.0,113380045.0,80985747.0,0.0,0.0,323942981.0,194365792.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,ADO/E,2270,159096374.0,2024270.0,5465748134.0,6832185166.0,15030807368.0,2116276.0,9488289.0,27328740668.0,21862992534.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,MCF,2724,2888169.0,32655.0,176619233.0,264928848.0,441548081.0,36232.0,152834.0,883096162.0,706476929.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,MUR,2724,127150206.0,1511952.0,2532125339.0,7596376022.0,15192752038.0,1601014.0,7189648.0,25321253398.0,22789128060.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,OT,908,1709412.0,28490.0,24836690.0,31045862.0,68300894.0,28490.0,129364.0,124183442.0,99346756.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,RC,4540,3529907.0,26749.0,162355158.0,541183863.0,378828705.0,36657.0,154636.0,1082367725.0,920012568.0
Africa,Africa,MWI,Malawi,MWI,Malawi,RES,W,2270,31179015.0,426654.0,998533485.0,1260936905.0,2477796024.0,431056.0,1959471.0,4737266414.0,3738732929.0
Africa,Africa,NAM,Namibia,NAM,Namibia,COM,ADO/E,1548,359277.0,1986.0,38811491.0,32342903.0,58217224.0,0.0,0.0,129371619.0,90560127.0
Africa,Africa,NAM,Namibia,NAM,Namibia,COM,MCF,3096,234051.0,971.0,43105464.0,43105464.0,57473937.0,0.0,0.0,143684847.0,100579401.0
Africa,Africa,NAM,Namibia,NAM,Namibia,COM,MUR,6192,2443020.0,13436.0,319119720.0,265933097.0,478679594.0,0.0,0.0,1063732408.0,744612691.0
Africa,Africa,NAM,Namibia,NAM,Namibia,COM,RC,5160,685718.0,1025.0,165696834.0,189367809.0,118354888.0,0.0,0.0,473419536.0,307722697.0
Africa,Africa,NAM,Namibia,NAM,Namibia,COM,W,1032,1048879.0,7057.0,174228585.0,174228585.0,87114302.0,0.0,0.0,435571481.0,261342887.0
Africa,Africa,NAM,Namibia,NAM,Namibia,IND,MCF,1548,76287.0,274.0,14521729.0,9076078.0,12706506.0,0.0,0.0,36304313.0,21782584.0
Africa,Africa,NAM,Namibia,NAM,Namibia,IND,MUR,4128,1280361.0,4502.0,142286532.0,81306586.0,182939827.0,0.0,0.0,406532943.0,264246413.0
Africa,Africa,NAM,Namibia,NAM,Namibia,IND,RC,2064,152880.0,536.0,43670537.0,26202317.0,17468207.0,0.0,0.0,87341077.0,43670524.0
Africa,Africa,NAM,Namibia,NAM,Namibia,IND,S,2064,503855.0,1787.0,117750642.0,91583836.0,52333619.0,0.0,0.0,261668114.0,143917455.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,ADO/E,2064,5454763.0,78557.0,241537043.0,241537043.0,483074081.0,80343.0,344723.0,966148156.0,724611124.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,MCF,3096,1566406.0,14118.0,187573066.0,225087667.0,337631520.0,19366.0,78807.0,750292256.0,562719187.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,MUR,6192,17181966.0,204332.0,707435891.0,1414871756.0,2593931570.0,216328.0,900806.0,4716239216.0,4008803326.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,OT,1032,9442411.0,157371.0,246376231.0,246376231.0,492752464.0,157371.0,651903.0,985504920.0,739128695.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,RC,5160,3192011.0,13841.0,341093314.0,852733285.0,511639966.0,37880.0,154133.0,1705466558.0,1364373251.0
Africa,Africa,NAM,Namibia,NAM,Namibia,RES,W,2064,6747237.0,95019.0,515675624.0,563715105.0,598995953.0,95678.0,409518.0,1678386686.0,1162711058.0
Africa,Africa,NER,Niger,NER,Niger,COM,ADO/E,1686,7973038.0,43486.0,474469854.0,474469854.0,948939704.0,0.0,0.0,1897879412.0,1423409558.0
Africa,Africa,NER,Niger,NER,Niger,COM,MCF,3372,118927.0,630.0,11852250.0,14222701.0,21334050.0,0.0,0.0,47409000.0,35556751.0
Africa,Africa,NER,Niger,NER,Niger,COM,MUR,6744,4080226.0,22304.0,302136245.0,302136245.0,604272495.0,0.0,0.0,1208545010.0,906408740.0
Africa,Africa,NER,Niger,NER,Niger,COM,RC,2810,141994.0,385.0,18897762.0,25197018.0,18897762.0,0.0,0.0,62992548.0,44094780.0
Africa,Africa,NER,Niger,NER,Niger,COM,W,1686,412062.0,2059.0,46671249.0,53338563.0,33336606.0,0.0,0.0,133346410.0,86675169.0
Africa,Africa,NER,Niger,NER,Niger,IND,MCF,2248,59548.0,216.0,6487001.0,4633571.0,7413718.0,0.0,0.0,18534288.0,12047289.0
Africa,Africa,NER,Niger,NER,Niger,IND,MUR,4496,4121351.0,14463.0,266523781.0,177682517.0,444206303.0,0.0,0.0,888412587.0,621888820.0
Africa,Africa,NER,Niger,NER,Niger,IND,RC,1124,62018.0,223.0,10265574.0,6843715.0,5703097.0,0.0,0.0,22812393.0,12546812.0
Africa,Africa,NER,Niger,NER,Niger,IND,S,2248,1414574.0,4982.0,190792255.0,166943234.0,119245163.0,0.0,0.0,476980644.0,286188397.0
Africa,Africa,NER,Niger,NER,Niger,RES,ADO/E,2248,125820356.0,1547866.0,4082119019.0,5102648780.0,11225827316.0,1628413.0,9805300.0,20410595109.0,16328476096.0
Africa,Africa,NER,Niger,NER,Niger,RES,MCF,3372,2464999.0,27870.0,143796614.0,215694926.0,359491538.0,30918.0,176790.0,718983093.0,575186464.0
Africa,Africa,NER,Niger,NER,Niger,RES,MUR,6744,63980245.0,760796.0,1210407976.0,3631223907.0,7262447809.0,805600.0,4784334.0,12104079677.0,10893671716.0
Africa,Africa,NER,Niger,NER,Niger,RES,OT,1124,5526527.0,92107.0,76597668.0,95747087.0,210643587.0,92107.0,543877.0,382988342.0,306390674.0
Africa,Africa,NER,Niger,NER,Niger,RES,RC,2810,2977498.0,22563.0,130643582.0,435478612.0,304835026.0,30924.0,176790.0,870957222.0,740313638.0
Africa,Africa,NER,Niger,NER,Niger,RES,W,2810,104310091.0,1429923.0,3151881730.0,3975684602.0,7915193455.0,1444181.0,8717526.0,15042759783.0,11890878057.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,COM,ADO/E,1698,105592635.0,575776.0,10129480421.0,10129480421.0,20258960831.0,0.0,0.0,40517921672.0,30388441252.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,COM,MCF,1698,7342343.0,37817.0,1179532792.0,1415439350.0,2123159018.0,0.0,0.0,4718131164.0,3538598368.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,COM,MUR,6792,54143315.0,295401.0,6452193988.0,6452193988.0,12904388026.0,0.0,0.0,25808776000.0,19356582014.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,COM,RC,5660,11780800.0,30927.0,2540738400.0,3387651200.0,2540738400.0,0.0,0.0,8469128031.0,5928389600.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,COM,W,1698,14313306.0,71219.0,2613055963.0,2986349669.0,1866468543.0,0.0,0.0,7465874200.0,4852818212.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,IND,MCF,1132,3695136.0,12966.0,648904760.0,463503403.0,741605441.0,0.0,0.0,1854013614.0,1205108844.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,IND,MUR,4528,34615908.0,121461.0,3598858456.0,2399238995.0,5998097458.0,0.0,0.0,11996194935.0,8397336453.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,IND,RC,2264,4926846.0,17293.0,1314664191.0,876442795.0,730368993.0,0.0,0.0,2921475976.0,1606811788.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,IND,S,2264,14412619.0,50592.0,3133638147.0,2741933378.0,1958523834.0,0.0,0.0,7834095369.0,4700457212.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,ADO/E,2830,917511455.0,12574955.0,45268284692.0,56585355867.0,124487782922.0,12973429.0,60949055.0,226341423488.0,181073138789.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,MCF,1698,136941244.0,1548293.0,12877687803.0,19316531708.0,32194219530.0,1717935.0,7436864.0,64388439047.0,51510751238.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,MUR,6792,952878721.0,11330742.0,29011593129.0,87034779295.0,174069558576.0,11998181.0,55869817.0,290115930962.0,261104337871.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,OT,1132,128303351.0,2138390.0,2866641584.0,3583301983.0,7883264345.0,2138390.0,9896429.0,14333207906.0,11466566328.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,RC,5660,220550016.0,1671175.0,15599692644.0,51998975518.0,36399282869.0,2290597.0,9915820.0,103997951050.0,88398258387.0
Africa,Africa,NGA,Nigeria,NGA,Nigeria,RES,W,3396,968522137.0,13226086.0,54319493516.0,69567066256.0,114356921077.0,13393090.0,61930985.0,238243480840.0,183923987333.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,COM,ADO/E,1938,5903616.0,32193.0,424177915.0,424177915.0,848355822.0,0.0,0.0,1696711650.0,1272533737.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,COM,MCF,3230,33003.0,177.0,3960780.0,4752938.0,7129404.0,0.0,0.0,15843122.0,11882342.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,COM,MUR,7106,2152930.0,11763.0,192902463.0,192902463.0,385804919.0,0.0,0.0,771609836.0,578707382.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,COM,RC,3230,39415.0,117.0,6180339.0,8240453.0,6180339.0,0.0,0.0,20601135.0,14420792.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,COM,W,1938,76634.0,383.0,10477905.0,11974753.0,7484220.0,0.0,0.0,29936880.0,19458973.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,IND,MCF,1938,8275.0,36.0,1088775.0,777699.0,1244317.0,0.0,0.0,3110790.0,2022016.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,IND,MUR,5168,2348526.0,8253.0,184289283.0,122859521.0,307148804.0,0.0,0.0,614297611.0,430008325.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,IND,RC,1292,9598.0,36.0,1917740.0,1278489.0,1065411.0,0.0,0.0,4261640.0,2343900.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,IND,S,2584,791125.0,2781.0,128831619.0,112727662.0,80519753.0,0.0,0.0,322079038.0,193247415.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,ADO/E,2584,104594419.0,1244811.0,4312793085.0,5390991352.0,11860180979.0,1317909.0,5277047.0,21563965423.0,17251172331.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,MCF,3876,792398.0,8963.0,55802881.0,83704318.0,139507203.0,9940.0,41675.0,279014401.0,223211521.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,MUR,7752,40375081.0,480121.0,923820268.0,2771460799.0,5542921595.0,508384.0,2059225.0,9238202653.0,8314382394.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,OT,646,1070006.0,17834.0,17905869.0,22382338.0,49241144.0,17834.0,71669.0,89529351.0,71623482.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,RC,6460,1053140.0,7989.0,55771718.0,185905728.0,130134010.0,10932.0,45838.0,371811455.0,316039738.0
Africa,Africa,RWA,Rwanda,RWA,Rwanda,RES,W,3230,97915933.0,1353950.0,3379203271.0,4237337841.0,9012800197.0,1365242.0,5445951.0,16629341310.0,13250138038.0
Africa,Africa,SDN,Sudan,SDN,Sudan,COM,ADO/E,2187,10605987.0,57851.0,643709519.0,643709519.0,1287419058.0,0.0,0.0,2574838114.0,1931128577.0
Africa,Africa,SDN,Sudan,SDN,Sudan,COM,MCF,4374,758397.0,3950.0,77116505.0,92539809.0,138809702.0,0.0,0.0,308466016.0,231349511.0
Africa,Africa,SDN,Sudan,SDN,Sudan,COM,MUR,8748,16157019.0,88221.0,1167362773.0,1167362773.0,2334725570.0,0.0,0.0,4669451125.0,3502088343.0
Africa,Africa,SDN,Sudan,SDN,Sudan,COM,RC,3645,915580.0,2426.0,124910208.0,166546944.0,124910208.0,0.0,0.0,416367356.0,291457152.0
Africa,Africa,SDN,Sudan,SDN,Sudan,COM,W,2187,14664470.0,72965.0,1693770481.0,1935737689.0,1209836057.0,0.0,0.0,4839344227.0,3145573746.0
Africa,Africa,SDN,Sudan,SDN,Sudan,IND,MCF,2916,587844.0,2067.0,65312728.0,46651945.0,74643111.0,0.0,0.0,186607792.0,121295056.0
Africa,Africa,SDN,Sudan,SDN,Sudan,IND,MUR,5832,18505090.0,64932.0,1152986795.0,768657870.0,1921644678.0,0.0,0.0,3843289356.0,2690302548.0
Africa,Africa,SDN,Sudan,SDN,Sudan,IND,RC,1458,587849.0,2070.0,99241411.0,66160941.0,55134118.0,0.0,0.0,220536473.0,121295059.0
Africa,Africa,SDN,Sudan,SDN,Sudan,IND,S,2916,6560244.0,23021.0,902415527.0,789613591.0,564009701.0,0.0,0.0,2256038818.0,1353623292.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,ADO/E,2916,162091055.0,2129998.0,4773185722.0,5966482165.0,13126260769.0,2213824.0,13189355.0,23865928662.0,19092742934.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,MCF,4374,9465573.0,107021.0,563157943.0,844736918.0,1407894849.0,118744.0,678873.0,2815789709.0,2252631767.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,MUR,8748,185194858.0,2202165.0,3430219510.0,10290658532.0,20581317050.0,2331874.0,13735092.0,34302195088.0,30871975582.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,OT,1458,35781565.0,596359.0,505794799.0,632243497.0,1390935695.0,596359.0,3522438.0,2528973997.0,2023179192.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,RC,3645,11433546.0,86633.0,511646050.0,1705486831.0,1193840783.0,118744.0,678871.0,3410973668.0,2899327614.0
Africa,Africa,SDN,Sudan,SDN,Sudan,RES,W,3645,149074113.0,1945235.0,5966559038.0,7704351967.0,11238821087.0,1983248.0,11903465.0,24909732097.0,18943173054.0
Africa,Africa,SEN,Senegal,SEN,Senegal,COM,ADO/E,2058,1807682.0,9889.0,171749106.0,171749106.0,343498210.0,0.0,0.0,686996415.0,515247316.0
Africa,Africa,SEN,Senegal,SEN,Senegal,COM,MCF,4116,936658.0,4854.0,149038321.0,178845988.0,268268989.0,0.0,0.0,596153301.0,447114977.0
Africa,Africa,SEN,Senegal,SEN,Senegal,COM,MUR,4116,8780803.0,47927.0,1042839081.0,1042839081.0,2085678132.0,0.0,0.0,4171356280.0,3128517213.0
Africa,Africa,SEN,Senegal,SEN,Senegal,COM,RC,6860,1479355.0,3918.0,315644274.0,420859016.0,315644274.0,0.0,0.0,1052147556.0,736503290.0
Africa,Africa,SEN,Senegal,SEN,Senegal,COM,W,2058,176973.0,894.0,32041721.0,36619101.0,22886946.0,0.0,0.0,91547761.0,59506047.0
Africa,Africa,SEN,Senegal,SEN,Senegal,IND,MCF,2744,231504.0,825.0,40262507.0,28758933.0,46014291.0,0.0,0.0,115035738.0,74773224.0
Africa,Africa,SEN,Senegal,SEN,Senegal,IND,MUR,2744,2651384.0,9316.0,275277664.0,183518451.0,458796112.0,0.0,0.0,917592216.0,642314563.0
Africa,Africa,SEN,Senegal,SEN,Senegal,IND,RC,2744,309465.0,1088.0,81785258.0,54523494.0,45436251.0,0.0,0.0,181745005.0,99959745.0
Africa,Africa,SEN,Senegal,SEN,Senegal,IND,S,2744,1065936.0,3737.0,229539784.0,200847306.0,143462366.0,0.0,0.0,573849457.0,344309672.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,ADO/E,2744,26521784.0,358414.0,1155330268.0,1444162835.0,3177158248.0,370675.0,3323346.0,5776651357.0,4621321083.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,MCF,4116,11063048.0,125090.0,1030366719.0,1545550066.0,2575916782.0,138792.0,1176222.0,5151833567.0,4121466848.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,MUR,4116,93117809.0,1107276.0,2824292013.0,8472876030.0,16945752061.0,1172495.0,10242494.0,28242920100.0,25418628091.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,OT,1372,1383318.0,23058.0,30611158.0,38263946.0,84180678.0,23058.0,205012.0,153055774.0,122444624.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,RC,6860,17640568.0,133674.0,1235785160.0,4119283871.0,2883498714.0,183207.0,1552720.0,8238567731.0,7002782585.0
Africa,Africa,SEN,Senegal,SEN,Senegal,RES,W,3430,1813698.0,22305.0,143575475.0,188392701.0,207442058.0,23001.0,203488.0,539410239.0,395834759.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,COM,ADO/E,2082,5955200.0,32477.0,362441409.0,362441409.0,724882821.0,0.0,0.0,1449765644.0,1087324230.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,COM,MCF,4164,141249.0,735.0,14405236.0,17286284.0,25929422.0,0.0,0.0,57620946.0,43215706.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,COM,MUR,4164,3672902.0,20037.0,279431340.0,279431340.0,558862679.0,0.0,0.0,1117725358.0,838294019.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,COM,RC,3470,343371.0,902.0,47010469.0,62680628.0,47010469.0,0.0,0.0,156701562.0,109691097.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,COM,W,2082,8260.0,42.0,959566.0,1096649.0,685407.0,0.0,0.0,2741623.0,1782056.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,IND,MCF,2776,43389.0,158.0,4834200.0,3452999.0,5524801.0,0.0,0.0,13811999.0,8977800.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,IND,MUR,2776,1892654.0,6633.0,125875293.0,83916862.0,209792160.0,0.0,0.0,419584313.0,293709022.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,IND,RC,1388,86778.0,305.0,14690942.0,9793966.0,8161637.0,0.0,0.0,32646545.0,17955603.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,IND,S,2776,674266.0,2368.0,93010100.0,81383832.0,58131309.0,0.0,0.0,232525241.0,139515141.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,ADO/E,3470,26696382.0,338001.0,904879175.0,1131098973.0,2488417742.0,353684.0,2085719.0,4524395888.0,3619516715.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,MCF,4164,1441332.0,16299.0,85991431.0,128987143.0,214978572.0,18083.0,106979.0,429957149.0,343965715.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,MUR,4164,37853698.0,450122.0,735449087.0,2206347277.0,4412694560.0,476632.0,2815774.0,7354490933.0,6619041837.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,OT,1388,1919880.0,31999.0,27214301.0,34017878.0,74839335.0,31999.0,189072.0,136071518.0,108857213.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,RC,3470,3481994.0,26384.0,156251639.0,520838791.0,364587151.0,36161.0,213954.0,1041677579.0,885425942.0
Africa,Africa,SLE,Sierra_Leone,SLE,Sierra Leone,RES,W,3470,30705706.0,426172.0,875550927.0,1094863340.0,2398846731.0,429422.0,2532900.0,4369260994.0,3493710071.0
Africa,Africa,SOM,Somalia,SOM,Somalia,COM,ADO/E,2118,1108646.0,6088.0,74428894.0,74428894.0,148857793.0,0.0,0.0,297715577.0,223286687.0
Africa,Africa,SOM,Somalia,SOM,Somalia,COM,MUR,8472,3108872.0,17064.0,249800115.0,249800115.0,499600239.0,0.0,0.0,999200477.0,749400354.0
Africa,Africa,SOM,Somalia,SOM,Somalia,COM,RC,3530,256970.0,714.0,38222064.0,50962749.0,38222064.0,0.0,0.0,127406874.0,89184813.0
Africa,Africa,SOM,Somalia,SOM,Somalia,COM,W,2118,661760.0,3308.0,84547648.0,96625864.0,60391170.0,0.0,0.0,241564674.0,157017034.0
Africa,Africa,SOM,Somalia,SOM,Somalia,IND,MUR,5648,714937.0,2504.0,49857670.0,33238464.0,83096127.0,0.0,0.0,166192258.0,116334591.0
Africa,Africa,SOM,Somalia,SOM,Somalia,IND,RC,1412,41865.0,168.0,7814769.0,5209841.0,4341533.0,0.0,0.0,17366143.0,9551374.0
Africa,Africa,SOM,Somalia,SOM,Somalia,IND,S,2824,239753.0,868.0,36471362.0,31912443.0,22794603.0,0.0,0.0,91178393.0,54707046.0
Africa,Africa,SOM,Somalia,SOM,Somalia,RES,ADO/E,2824,49847131.0,750768.0,1163484042.0,1454355066.0,3199581140.0,762503.0,4542106.0,5817420249.0,4653936206.0
Africa,Africa,SOM,Somalia,SOM,Somalia,RES,MUR,8472,54529230.0,648430.0,1153201521.0,3459604534.0,6919209089.0,686601.0,3961197.0,11532015164.0,10378813623.0
Africa,Africa,SOM,Somalia,SOM,Somalia,RES,OT,1412,34352064.0,572534.0,536987181.0,671233980.0,1476714754.0,572534.0,3385495.0,2684935917.0,2147948734.0
Africa,Africa,SOM,Somalia,SOM,Somalia,RES,RC,3530,8018502.0,60751.0,396805615.0,1322685381.0,925879761.0,83279.0,476106.0,2645370755.0,2248565142.0
Africa,Africa,SOM,Somalia,SOM,Somalia,RES,W,3530,42910560.0,576638.0,1641266356.0,2093485699.0,3633525091.0,584587.0,3499343.0,7368277135.0,5727010790.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,COM,ADO/E,2184,2074155.0,11337.0,119233629.0,119233629.0,238467281.0,0.0,0.0,476934547.0,357700910.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,COM,MCF,4368,81009.0,440.0,7779181.0,9335016.0,14002533.0,0.0,0.0,31116743.0,23337549.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,COM,MUR,8736,2970901.0,16282.0,199983813.0,199983813.0,399967666.0,0.0,0.0,799935289.0,599951479.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,COM,RC,3640,94220.0,269.0,11976298.0,15968396.0,11976298.0,0.0,0.0,39920986.0,27944694.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,COM,W,2184,3293600.0,16391.0,360284672.0,411753908.0,257346189.0,0.0,0.0,1029384790.0,669100097.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,IND,MCF,2912,109371.0,399.0,11508594.0,8220432.0,13152681.0,0.0,0.0,32881702.0,21373113.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,IND,MUR,5824,6234115.0,21863.0,363107171.0,242071453.0,605178638.0,0.0,0.0,1210357269.0,847250091.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,IND,RC,1456,110330.0,392.0,17639693.0,11759797.0,9799827.0,0.0,0.0,39199315.0,21559624.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,IND,S,2912,2151583.0,7546.0,280303130.0,245265229.0,175189458.0,0.0,0.0,700757811.0,420454687.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,RES,ADO/E,2912,41547301.0,554315.0,1124390763.0,1405488459.0,3092074605.0,574570.0,3508623.0,5621953823.0,4497563064.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,RES,MCF,4368,1362353.0,15405.0,76764081.0,115146121.0,191910196.0,17088.0,99360.0,383820401.0,307056317.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,RES,MUR,8736,42053431.0,500055.0,725266796.0,2175800357.0,4351600711.0,529513.0,3205914.0,7252667866.0,6527401068.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,RES,OT,1456,8407367.0,140123.0,112553649.0,140692063.0,309522537.0,140123.0,850320.0,562768248.0,450214600.0
Africa,Africa,SSD,South_Sudan,SSD,South Sudan,RES,RC,3640,1645604.0,12468.0,69742496.0,232474971.0,162732484.0,17090.0,99361.0,464949947.0,395207455.0
