ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
ROU,Romania,RO-AB,Alba,COM,2549.0,387036880.0,87036363.0,0.0,531177.0,474073241.0,235320.0,0.0,208.0,729.0
ROU,Romania,RO-AB,Alba,IND,583.0,476975153.0,178422011.0,0.0,851741.0,655397179.0,319401.0,0.0,1461.0,560.0
ROU,Romania,RO-AB,Alba,RES,117174.0,6801948803.0,1259113803.0,323185.0,11479169.0,8061062639.0,3508151.0,176501.0,98.0,593.0
ROU,Romania,RO-AR,Arad,IND,2987.0,2441395363.0,912982897.0,0.0,4359635.0,3354378269.0,1635182.0,0.0,1460.0,560.0
ROU,Romania,RO-AR,Arad,COM,4003.0,622087285.0,140837644.0,0.0,852724.0,762924928.0,377510.0,0.0,213.0,730.0
ROU,Romania,RO-AR,Arad,RES,146626.0,4834116215.0,895728682.0,407191.0,12990654.0,5729844906.0,4166761.0,199394.0,89.0,372.0
ROU,Romania,RO-AG,Argeș,IND,1213.0,991262465.0,370776729.0,0.0,1770112.0,1362039190.0,663817.0,0.0,1459.0,560.0
ROU,Romania,RO-AG,Argeș,COM,5858.0,881492902.0,197736047.0,0.0,1209119.0,1079228947.0,534780.0,0.0,206.0,729.0
ROU,Romania,RO-AG,Argeș,RES,213518.0,12012027287.0,2209959428.0,565239.0,20575838.0,14221986684.0,6392401.0,315992.0,96.0,584.0
ROU,Romania,RO-BC,Bacău,COM,4785.0,713777820.0,159107500.0,0.0,981288.0,872885319.0,435183.0,0.0,205.0,727.0
ROU,Romania,RO-BC,Bacău,IND,1814.0,1483272289.0,554792343.0,0.0,2648701.0,2038064629.0,993324.0,0.0,1460.0,560.0
ROU,Romania,RO-BC,Bacău,RES,201084.0,10056336676.0,1936767271.0,596268.0,17852184.0,11993103916.0,5433507.0,273842.0,89.0,563.0
ROU,Romania,RO-BH,Bihor,IND,2674.0,2185874319.0,817247777.0,0.0,3903347.0,3003122125.0,1464263.0,0.0,1460.0,560.0
ROU,Romania,RO-BH,Bihor,COM,6243.0,975873084.0,220767315.0,0.0,1337287.0,1196640402.0,591561.0,0.0,214.0,730.0
ROU,Romania,RO-BH,Bihor,RES,184576.0,9997397171.0,1809876992.0,547495.0,18917212.0,11807274186.0,6242091.0,291614.0,102.0,528.0
ROU,Romania,RO-BN,Bistrița-Năsăud,RES,94810.0,5419383603.0,1041574827.0,293863.0,8921741.0,6460958427.0,2564014.0,136835.0,94.0,607.0
ROU,Romania,RO-BN,Bistrița-Năsăud,IND,293.0,239303451.0,89534295.0,0.0,427328.0,328837732.0,160225.0,0.0,1458.0,560.0
ROU,Romania,RO-BN,Bistrița-Năsăud,COM,1944.0,298803372.0,67140133.0,0.0,410408.0,365943502.0,182070.0,0.0,211.0,728.0
ROU,Romania,RO-BT,Botoșani,RES,145164.0,4023274794.0,733863594.0,389892.0,11976102.0,4757138418.0,4079012.0,183222.0,83.0,336.0
ROU,Romania,RO-BT,Botoșani,IND,1235.0,1009644517.0,377636821.0,0.0,1802937.0,1387281330.0,676147.0,0.0,1460.0,560.0
ROU,Romania,RO-BT,Botoșani,COM,2302.0,352909585.0,79172779.0,0.0,484698.0,432082363.0,214909.0,0.0,211.0,728.0
ROU,Romania,RO-BV,Brașov,COM,6755.0,1090704312.0,250055503.0,0.0,1492808.0,1340759811.0,661104.0,0.0,221.0,731.0
ROU,Romania,RO-BV,Brașov,IND,1978.0,1616554863.0,604601017.0,0.0,2886705.0,2221155852.0,1082634.0,0.0,1459.0,560.0
ROU,Romania,RO-BV,Brașov,RES,110627.0,9222421088.0,1680096467.0,543021.0,15682252.0,10902517552.0,4951644.0,244111.0,142.0,588.0
ROU,Romania,RO-BR,Brăila,IND,5714.0,4671385484.0,1746692177.0,0.0,8341760.0,6418077639.0,3129032.0,0.0,1460.0,560.0
ROU,Romania,RO-BR,Brăila,COM,2639.0,386940969.0,85951249.0,0.0,532150.0,472892220.0,235950.0,0.0,202.0,727.0
ROU,Romania,RO-BR,Brăila,RES,90391.0,3796253390.0,674133656.0,278863.0,7876436.0,4470387061.0,2741215.0,120897.0,87.0,482.0
ROU,Romania,RO-B,București,RES,133909.0,31098147138.0,5499860891.0,1704875.0,55112472.0,36598008045.0,18723046.0,876177.0,412.0,564.0
ROU,Romania,RO-B,București,IND,2245.0,1834885959.0,686611041.0,0.0,3276582.0,2521496999.0,1228419.0,0.0,1460.0,560.0
ROU,Romania,RO-B,București,COM,40630.0,6056521215.0,1374292213.0,0.0,8302261.0,7430813428.0,3678168.0,0.0,204.0,730.0
ROU,Romania,RO-BZ,Buzău,COM,3322.0,493804870.0,110005357.0,0.0,678839.0,603810226.0,300977.0,0.0,204.0,727.0
ROU,Romania,RO-BZ,Buzău,IND,1152.0,941620901.0,352215472.0,0.0,1681466.0,1293836358.0,630565.0,0.0,1460.0,560.0
ROU,Romania,RO-BZ,Buzău,RES,166917.0,7444388600.0,1368084295.0,401261.0,14665118.0,8812472939.0,4868076.0,225066.0,88.0,508.0
