ID_0,NAME_0,ID_1,NAME_1,OCCUPANCY,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
IDN,Indonesia,ID-AC,Aceh,COM,96340.0,4903196699.0,919707446.0,0.0,10099421.0,5822904149.0,5928063.0,0.0,105.0,485.0
IDN,Indonesia,ID-AC,Aceh,IND,26858.0,2439242075.0,883129911.0,0.0,5205860.0,3322371975.0,2867828.0,0.0,194.0,469.0
IDN,Indonesia,ID-AC,Aceh,RES,720152.0,18023205998.0,3739136389.0,5598188.0,68434645.0,21762342393.0,20324022.0,1189747.0,95.0,263.0
IDN,Indonesia,ID-BA,Bali,COM,127320.0,6910499735.0,1293082928.0,0.0,13888085.0,8203582688.0,8191472.0,0.0,109.0,498.0
IDN,Indonesia,ID-BA,Bali,IND,25160.0,2232485518.0,800940154.0,0.0,4756995.0,3033425675.0,2660833.0,0.0,189.0,469.0
IDN,Indonesia,ID-BA,Bali,RES,789814.0,24543657437.0,4809075916.0,4593512.0,79505088.0,29352733344.0,26918104.0,1292775.0,101.0,309.0
IDN,Indonesia,ID-BT,Banten,RES,1778262.0,77962380312.0,14558268308.0,12556262.0,230713890.0,92520648627.0,94674586.0,3504156.0,130.0,338.0
IDN,Indonesia,ID-BT,Banten,COM,212691.0,10992351544.0,2054720593.0,0.0,22705658.0,13047072167.0,13374489.0,0.0,107.0,484.0
IDN,Indonesia,ID-BT,Banten,IND,42007.0,3807220049.0,1372269252.0,0.0,8123133.0,5179489299.0,4503865.0,0.0,193.0,469.0
IDN,Indonesia,ID-BE,Bengkulu,COM,36273.0,1860683698.0,349248177.0,0.0,3878671.0,2209931881.0,2275898.0,0.0,107.0,480.0
IDN,Indonesia,ID-BE,Bengkulu,IND,6504.0,580740163.0,208844607.0,0.0,1236706.0,789584778.0,689586.0,0.0,190.0,470.0
IDN,Indonesia,ID-BE,Bengkulu,RES,291873.0,8459802292.0,1668197612.0,2170166.0,29529379.0,10127999898.0,10486573.0,486246.0,101.0,286.0
IDN,Indonesia,ID-JK,DKI Jakarta,RES,948092.0,82795127672.0,14925523714.0,11441997.0,201659817.0,97720651382.0,88140974.0,2860956.0,213.0,411.0
IDN,Indonesia,ID-JK,DKI Jakarta,IND,45016.0,3198984141.0,1145181257.0,0.0,6941022.0,4344165396.0,3901126.0,0.0,154.0,461.0
IDN,Indonesia,ID-JK,DKI Jakarta,COM,299708.0,17003928084.0,3179885667.0,0.0,33322942.0,20183813748.0,19647209.0,0.0,111.0,510.0
IDN,Indonesia,ID-GO,Gorontalo,COM,40302.0,1754022681.0,331962520.0,0.0,3972194.0,2085985211.0,2315289.0,0.0,99.0,442.0
IDN,Indonesia,ID-GO,Gorontalo,IND,5218.0,459655918.0,165105593.0,0.0,979431.0,624761509.0,547548.0,0.0,188.0,469.0
IDN,Indonesia,ID-GO,Gorontalo,RES,205980.0,6192882620.0,1216438536.0,1218429.0,21255976.0,7409321152.0,7572883.0,348235.0,103.0,291.0
IDN,Indonesia,ID-JA,Jambi,COM,75391.0,3596370035.0,675255351.0,0.0,7741609.0,4271625385.0,4534732.0,0.0,103.0,465.0
IDN,Indonesia,ID-JA,Jambi,IND,9380.0,838233073.0,302119680.0,0.0,1789153.0,1140352746.0,993972.0,0.0,191.0,469.0
IDN,Indonesia,ID-JA,Jambi,RES,593891.0,17609663907.0,3485925344.0,3777774.0,61964622.0,21095589257.0,21842410.0,1025501.0,104.0,284.0
IDN,Indonesia,ID-JB,Jawa Barat,IND,164808.0,14809397416.0,5335008170.0,0.0,31557877.0,20144405575.0,17540249.0,0.0,191.0,469.0
