ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
IDN,Indonesia,COM,CR-,CR/LDUAL/CDL+ERL/H:6-12/COM:3,TOTAL,5458.0,19101576458.0,3370866441.0,0.0,27287966.0,22472442887.0,16965933.0,0.0,5000.0,700.0
IDN,Indonesia,COM,CR-,CR/LDUAL/CDL+ERL/H:6-12/COM:5B,TOTAL,4473.0,6708752571.0,1183897510.0,0.0,6708753.0,7892650087.0,4171079.0,0.0,1500.0,1000.0
IDN,Indonesia,COM,CR+,CR/LDUAL/CDM+ERM/H:6-12/COM:3,TOTAL,4006.0,14021113961.0,2474314226.0,0.0,20030163.0,16495428200.0,12453490.0,0.0,5000.0,700.0
IDN,Indonesia,COM,CR+,CR/LDUAL/CDM+ERM/H:6-12/COM:5B,TOTAL,3153.0,4729311405.0,834584365.0,0.0,4729311.0,5563895767.0,2940388.0,0.0,1500.0,1000.0
IDN,Indonesia,COM,CR+,CR/LDUAL/CDM+ERM/H:>12/COM:3,TOTAL,3315.0,17401761525.0,3070899097.0,0.0,24859659.0,20472660628.0,15496458.0,0.0,7499.0,700.0
IDN,Indonesia,COM,CR+,CR/LDUAL/CDM+ERM/H:>12/COM:5B,TOTAL,16337.0,24505520568.0,4324503620.0,0.0,24505521.0,28830024209.0,15275703.0,0.0,1500.0,1000.0
IDN,Indonesia,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,URBAN,681303.0,24526546072.0,4328214006.0,5133339.0,81755154.0,28854760083.0,32581671.0,1362607.0,120.0,300.0
IDN,Indonesia,RES,CR-,CR/LFINF/CDL+ERL/H:1-3/RES,RURAL,1255362.0,45193358904.0,7975298636.0,9844222.0,150644530.0,53168657528.0,60035975.0,2510791.0,120.0,300.0
IDN,Indonesia,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM:1,TOTAL,804646.0,12069693046.0,2129945836.0,0.0,40232310.0,14199638890.0,23708123.0,0.0,50.0,300.0
IDN,Indonesia,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM:3,TOTAL,45391.0,1588670882.0,280353680.0,0.0,2269530.0,1869024572.0,1337391.0,0.0,50.0,700.0
